question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
"Will that happen automatically, or will I get a chance to reinstate my coverage first?","You will be sent an inquiry letter first, then if it isn't resolved your registration will be suspended.",Will I get a chance to reinstate my coverage first,"[{'sp_id': '32', 'label': 'solution'}]","3. Letting Insurance Lapse
Because we all pay indirectly for crashes involving uninsured motorists , New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your insurance coverage , and we know when coverage is dropped for any reason. When that happens , we mail you an insurance inquiry letter to allow you to clear up the problem. We send 500,000 inquiry letters a year. If the inquiry letter does not resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn that you have an insurance problem , and we will suspend your registration and license. Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. Insurance policies must be from a company licensed in New York State.
Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ]",Top 5 DMV Mistakes and How to Avoid Them#3_0,3314f46cb90d186ba3bc7a024e174c80
Can I know if anybody asked for my records?,"Yes, since the records of searches are public we'll inform any motorist if his records were searched.",Yes.,"[{'sp_id': '60', 'label': 'solution'}]","Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
it looks like my browser is not compatible with your website.,"You should visit https://encryption.ny.gov/ to check the compatibility of your website and if it says that is not compatible, please update your browser.",no,"[{'sp_id': '72', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
I need to contact DMV about my dial-in search account,"Our contact address for that is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137e - mail",Yes,"[{'sp_id': '68', 'label': 'solution'}]","What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
"Sorry, it looks like my chat didn't show your message well, can you please how to tell me how to contact DMV about my dial-in search account.","ok our mail address for dial-in search account related problems is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",Please provide me with the following information:,"[{'sp_id': '68', 'label': 'solution'}]","What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
What should I do if your site says my browser is not compatible?.,"First, you should update your browser to its newest version available.",You should log on to DIAL - IN.,"[{'sp_id': '74', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
What info can you give me about those that search for my DMV records?,"We can supply you with the name and business address of the Dial-In account holder and the time, date and search criteria they used for the records.",DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service. You must respond to the inquiry whether or not you have business records that support your search.,"[{'sp_id': '62', 'label': 'solution'}, {'sp_id': '63', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}]","What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
"Just to check the address of contact is correct please tell me if this is the right one: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137","Yes, that's correct.","NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137","[{'sp_id': '68', 'label': 'solution'}]","Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,6ad62ea7a0a74030c0df7cd5be594e1f
I need to know if DMV could contact me regarding my dial-in searches I do with my dial-in search account.,"Yes, DMV can ask you about your dial-in searches. We do this to monitor compliance with the DIAL-IN Terms of Service.","Yes, DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service. You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. If you performed the search on behalf of a client, you will need to show permissible use of your client, and your client agent relationship. If none of the known users performed the search, please contact us immediately.","[{'sp_id': '47', 'label': 'solution'}, {'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}]","What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",DIAL-IN search accounts#3_0,f37f2bd7ba6325cd54b73559e0989b89
What about if I didn't perform the search I'm asked about?,"If you or any of the known users performed the search, you should contact us immediately. You have to respond to our inquiry about the dial-in search or your search privileges will be suspended until you respond.",Your search privileges will be suspended until you respond.,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]","Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,f37f2bd7ba6325cd54b73559e0989b89
What kind of documents or business records can I use to document my searches,"Some examples are invoices, retainer agreements, consent forms, and surveillance reports, among other types of records. You should maintain these records to comply with our terms of service.","invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records.","[{'sp_id': '43', 'label': 'solution'}, {'sp_id': '44', 'label': 'solution'}]","How do I pay DIAL-IN Search Account fees? 
Paying customers must include a deposit with the application. Your first deposit must be enough to pay for two months of searches. When we accept your application , your deposit is added to your new account balance. When you make a search , we subtract the search fee from your account balance. Payment by credit card is NOT available at this time. You can use your account to pay for the mail - order searches and the online searches. If you must pay a fee for the service , your account records will reflect your debits and your credits and show your account balance. For more information , please visit our Escrow Accounts [4] page.
What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?",DIAL-IN search accounts#3_0,f37f2bd7ba6325cd54b73559e0989b89
How much should I pay for the dial-in search account fees?,The first deposit have to be enough to pay for two months of searches.,$7.00,"[{'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}]","How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.
How do I pay DIAL-IN Search Account fees? 
Paying customers must include a deposit with the application. Your first deposit must be enough to pay for two months of searches. When we accept your application , your deposit is added to your new account balance. When you make a search , we subtract the search fee from your account balance. Payment by credit card is NOT available at this time. You can use your account to pay for the mail - order searches and the online searches. If you must pay a fee for the service , your account records will reflect your debits and your credits and show your account balance. For more information , please visit our Escrow Accounts [4] page.",DIAL-IN search accounts#3_0,f37f2bd7ba6325cd54b73559e0989b89
What is the contact address for problems related to my dial-in search account?,"you can mail the DMV to NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",DMV,"[{'sp_id': '68', 'label': 'solution'}]","What business records must I keep to document the searches I perform? 
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",DIAL-IN search accounts#3_0,f37f2bd7ba6325cd54b73559e0989b89
Can a motorist know if I searched his records using the dial-in search account?,"Yes, we will if asked. All the records of searches are public.",Yes. Records of searches are public records.,"[{'sp_id': '60', 'label': 'solution'}]","Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
What info would the motorist get when asking if his records were searched?,"As I mentioned before, all the search records are public records.","the name and business address of the DIAL - IN account holder, and the time, date and search criteria used to search for the records.","[{'sp_id': '60', 'label': 'solution'}]","Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
Are your security protocols strong enough to protect the data?,Our security protocols are being upgraded to ensure the protection of your data.,DIAL - IN is a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides ,"[{'sp_id': '70', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
Would the upgrading of the security protocols affect the compatibility of my browser?,"Due to the upgrading of our security protocols, you should make sure your browser is compatible.",The security protocols are being upgraded to make it compatible with Firefox and Safari.,"[{'sp_id': '70', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
What kind of clients usually use the dial-in search account service?,"The most common clients are attorneys, security personnel, insurance and private investigators and process servers.","attorneys, insurance and private investigators, process servers and building / site security personnel","[{'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
How can I verify if my browser is compatible?,"You can visit https://encryption.ny.gov/ , there you will be informed if your browser is incompatible.",Visit https://encryption.ny.gov/ [6 ],"[{'sp_id': '72', 'label': 'solution'}]","Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship. If you personally did not perform the search we have inquired about , please check with the other users of your DIAL - IN account to see if one of them performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records? 
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search. 

How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently compatible , please update it to the newest version.",DIAL-IN search accounts#3_0,7acf86eb7c1d60739089bccb3dda9c0e
Can you tell me about browser compatibility?,You should know that we are improving our security protocols to better protect your data.,DIAL - IN is a service that is available on all browsers.,"[{'sp_id': '70', 'label': 'solution'}]","Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one? 
If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , then DIAL - IN is the service you need. Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. See Drivers Privacy Protection Act DPPA [2] for more information about permissible uses of DMV records. 

How do I apply for an account? 
You should complete form Motor Vehicle Record Search Account Application PDF [3] MV-15D. The instructions are on the form. Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted? 
We will review your application. If you application is not complete , we will return your application with an explanation that will give you more instructions. If your application is complete , we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.
Are there fees for using a DIAL-IN search account? 
According to the NYS Vehicle and Traffic Law , we must charge a fee to search DMV records. Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. There is a fee of $7.00 for each search that you make with the DIAL - IN service. There are some organizations that are exempt from search fees. Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",DIAL-IN search accounts#3_0,dd40961cfd20b3df375a803ac2d90448
