,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
72,What info would the motorist get when asking if his records were searched?,"As I mentioned before, all the search records are public records.","the name and business address of the DIAL - IN account holder, and the time, date and search criteria used to search for the records.",Records of searches are public records. ,"If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search for the records.",0.1333333333333333,0.1,0.2,yes,0.1025641025641025,0.0606060606060606,0.3333333333333333,no,0.0092060510239023,0.0034527419913813,0.0161870495631064,0.005660791651033,0.6310631,0.5763135
73,Are your security protocols strong enough to protect the data?,Our security protocols are being upgraded to ensure the protection of your data.,DIAL - IN is a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides ,We are upgrading our security protocols to better protect your data. ,"Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",0.0,0.0,0.0,DIAL - IN is a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides,0.037037037037037,0.0232558139534883,0.0909090909090909,no,0.0071210911486985,0.0027738535418309,0.0007639650388959,0.0003770891154868,0.5461031,0.5174684
74,Would the upgrading of the security protocols affect the compatibility of my browser?,"Due to the upgrading of our security protocols, you should make sure your browser is compatible.",The security protocols are being upgraded to make it compatible with Firefox and Safari.,We are upgrading our security protocols to better protect your data. ,There are some organizations that are exempt from search fees.,0.3571428571428571,0.3846153846153846,0.3333333333333333,it is not possible to tell,0.0952380952380952,0.1,0.0909090909090909,yes,0.0310041423337025,0.0096110005573249,0.0251007210294561,0.0082403272899602,0.42129362,0.3708636
75,What kind of clients usually use the dial-in search account service?,"The most common clients are attorneys, security personnel, insurance and private investigators and process servers.","attorneys, insurance and private investigators, process servers and building / site security personnel","then DIAL - IN is the service you need.  Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. ","Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel.",0.6923076923076924,0.75,0.6428571428571429,yes,0.7692307692307693,0.9375,0.6521739130434783,yes,0.0166278752177445,0.0058019467733405,0.0203440632289834,0.0068349970685132,0.51478904,0.498136
76,How can I verify if my browser is compatible?,"You can visit https://encryption.ny.gov/ , there you will be informed if your browser is incompatible.",Visit https://encryption.ny.gov/ [6 ],please visit https://encryption.ny.gov/ [6]. ,"To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6].",0.2352941176470588,0.6666666666666666,0.1428571428571428,yes,0.3636363636363636,0.2222222222222222,1.0,no,0.0155531435608041,0.0054802584271721,0.0560297561081324,0.0158503971631282,0.6056433,0.5893494
77,Can you tell me about browser compatibility?,You should know that we are improving our security protocols to better protect your data.,DIAL - IN is a service that is available on all browsers.,We are upgrading our security protocols to better protect your data. ,There is a fee of $7.00 for each search that you make with the DIAL - IN service.,0.08,0.1,0.0666666666666666,no,0.0,0.0,0.0,it is not possible to tell,0.0231938867619075,0.0075141000385947,0.0355594380137455,0.0108663728413558,0.5207344,0.5093532
78,Can you give me an address for dial-in search account consultations?,"You can mail DMV at NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137","NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected]","You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data.",0.7500000000000001,0.8,0.7058823529411765,Yes,0.7368421052631579,0.5833333333333334,1.0,No,0.0108392185891944,0.0041113415933495,0.0233684667928459,0.0079091577352192,0.99143434,0.9489728
79,how many digits is the account number?,You'll be sent a seven-digit account number that will never change.,seven,we will create an account for you.  We will send you your account number and password.  Your seven - digit account number will never change. ,Your seven - digit account number will never change.,0.0,0.0,0.0,yes,0.5161290322580645,1.0,0.3478260869565217,yes,0.042263839973198,0.0127115536936258,0.3398088489694245,0.0645584151318007,0.5891008,0.40122274
80,What can I do if my browser is not compatible?,You should update your browser to its latest version.,You can download the DIAL - IN service from the web browser.,please update it to the newest version. ,There is a fee of $7.00 for each search that you make with the DIAL - IN service.,0.2222222222222222,0.2222222222222222,0.2222222222222222,no,0.0,0.0,0.0,It's impossible to say,0.023662686998156,0.0076659767770409,0.0347674228635702,0.0107178430458198,0.44069403,0.57266504
81,I need to check my browser compatibility.,To check for your browser compatibility yo should visit https://encryption.ny.gov/,"Yes, please.",please visit https://encryption.ny.gov/ [6]. ,Yes.,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,It's impossible to say,0.4204482076268572,0.080324235179392,0.1449892207357603,0.0326047190123035,0.57921416,0.54810107
82,Why would DMV ask me about my searches?,We need to verify the compliance of the dial-in Terms of Service.,To monitor compliance with the DIAL - IN Terms of Service,DMV may ask you about a DIAL - IN search you performed.  We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.  Your response will be considered an incomplete reply if you do not give us the business records. ,We inquire about searches to monitor compliance with the DIAL - IN Terms of Service .,0.5263157894736842,0.5555555555555556,0.5,yes,0.3880597014925373,1.0,0.2407407407407407,yes,0.0277799529731207,0.0090696795948615,0.0371204552033676,0.0113433937320584,0.5225347,0.47112206
83,Would the dial-in search account service be useful for an attorney?,"Yes, attorneys are among our most common clients.","Yes, DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service. You must respond to the inquiry whether or not you have business records that support your search.","then DIAL - IN is the service you need.  Our typical clients include attorneys, insurance and private investigators, process servers and building / site security personnel. ",You must respond to the inquiry whether or not you have business records that support your search.,0.0416666666666666,0.025,0.125,it is not possible to tell,0.0512820512820512,0.0625,0.0434782608695652,it is not possible to tell,0.0211808969169037,0.0070721206664606,0.0083476053222373,0.0031786073048116,0.5081982,0.5118075
84,tell me about the dial-in search account website and browser compatibility,"About the website, we can assure you that your data is safe thanks to our upgraded security protocols.",DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service. You must respond to the inquiry whether or not you have business records that support your search.,We are upgrading our security protocols to better protect your data. ,You must respond to the inquiry whether or not you have business records that support your search.,0.2142857142857143,0.1538461538461538,0.3529411764705882,it is not possible to tell,0.1481481481481481,0.125,0.1818181818181818,It's impossible to say,0.0205663023410755,0.0068669127841759,0.0090902409287789,0.0034518309857437,0.5081982,0.51481426
85,Can you give me a mailing address to contact the DMV about my dial-in search account?,"the DMV contact address is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",No,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ",,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.5946035575013605,0.080324235179392,0.60645986,0.52867657
86,where should I send the form for applying for an account?,"you should send the form to Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany , NY 12228","Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228","Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228 ","Send the form to : Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228
How will I know my application has been accepted?",0.8484848484848484,1.0,0.7368421052631579,yes,0.7000000000000001,0.5384615384615384,1.0,yes,0.0143877758585486,0.0052175980046842,0.0241933047399723,0.0081282271448986,0.5353391,0.42165688
87,The website says that my browser is not compatible.,We recommend you update your browser to its latest version.,I don't know,please update it to the newest version. ,How do I apply for an account?,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0622871610138299,0.0169351594321854,0.1395079696792913,0.0313721125493874,0.49306646,0.57046294
88,How can I verify my browser compatibility?,You can verify your browser compatibility by visiting https://encryption.ny.gov/,Visit https://encryption.ny.gov/ [6 ],please visit https://encryption.ny.gov/ [6]. ,"To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6].",0.1666666666666666,0.3333333333333333,0.1111111111111111,yes,0.3636363636363636,0.2222222222222222,1.0,yes,0.0155531435608041,0.0054802584271721,0.0560297561081324,0.0158503971631282,0.56991506,0.50810313
89,How should I pay for my dial-in account fees?,Customers must include a deposit with the application and the first deposit should be enough to pay for the first 2 months of searches.,deposit with the application,Paying customers must include a deposit with the application.  Your first deposit must be enough to pay for two months of searches. ,Paying customers must include a deposit with the application.,0.2608695652173913,1.0,0.15,yes,0.5185185185185185,1.0,0.35,it is not possible to tell,0.0355335903017617,0.0109848129918004,0.0710180453986169,0.0190523898752206,0.5362379,0.48496735
90,Can you repeat the address where I should send the form?,"Yes, the address is Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany , NY 12228","NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected]","Data Services - New Search AccountNYS Department of Motor Vehicles6 Empire State PlazaAlbany, NY 12228 ","You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data.",0.3125,0.3333333333333333,0.2941176470588235,Yes,0.24,0.1666666666666666,0.4285714285714285,Yes,0.0101451703939187,0.0038480874491927,0.0225586343586629,0.0076350664772078,0.8172214,0.81512153
91,"Hi, I'm constantly searching DMV records for driver license, registration and insurance information. So I thought I'd get a DIAL-IN search account, but I need to fill the form MV-15D. I've been trying to get the form on the website but it's seems the website is down, or maybe my browser is not compatible. Could you assist me with that? ","We are currently upgrading our security protocols to better protect your data, so the platform has been down recently, but right now the website if available. If you want to check whether your browser is compatible, visit https://encryption.ny.gov/.",I'm a DIAL-IN search account user.,We are upgrading our security protocols to better protect your data. ,How do I apply for an account?,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0636569280782974,0.0173075832711297,0.0581937803978982,0.0162042305393518,0.50592387,0.5704653
92,"Thanks, I checked and my browser it's not compatible, what should I do now?",Upgrade your browser to the latest version. ,I'll try to log on to DIAL - IN.,please update it to the newest version. ,"Log On to DIAL - IN [1 ] 

What is a DIAL-IN search account and who can get one?",0.1428571428571428,0.125,0.1666666666666666,no,0.0909090909090909,0.0625,0.1666666666666666,It's impossible to say,0.0239613024524603,0.0077471862953372,0.0554453208597198,0.0152625464418713,0.50678515,0.53423554
93,"Done, so now to re-verify whether is compatible should I go to the same link?","Absolutely, visit https://encryption.ny.govc to verify again. ",Yes,please visit https://encryption.ny.gov/ [6]. ,Yes.,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,It's impossible to say,0.4204482076268572,0.080324235179392,0.4854917717073234,0.0862145427090973,0.50993603,0.569194
94,"Thanks, I already got in, but I can't seem to download the form. How can I contact DMV about this? I need to get that Dial-in search acount asap.","You can contact DMV at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137 dmvaccounts@gmail.com","NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected]","You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] 

Note on browser compatibility 
We are upgrading our security protocols to better protect your data.",0.6666666666666666,0.7333333333333333,0.6111111111111112,Yes,0.7368421052631579,0.5833333333333334,1.0,Yes,0.0108392185891944,0.0041113415933495,0.023670057771117,0.0080112324943299,0.8172214,0.81512153
95,Thanks! But why can't I download the form? Does it have anything to do with the new security? ,"Yes, we upgraded our security for better protection of the data. So, now you can't download any form as you usually did, to request a form you have to contact DMV.",It's not available on the DIAL - IN system.,We are upgrading our security protocols to better protect your data. ,You will enter this account number when you log in to the DIAL - IN system.,0.0,0.0,0.0,no,0.08,0.0714285714285714,0.0909090909090909,no,0.0269377128426974,0.0086187399466647,0.0480695122840917,0.0139779719840955,0.51105314,0.5739516
96,Can I visit the page with mi phone? ,"Yes, most of smart phones have compatible browsers. Visit https://encryption.ny.gov/ to check that. ",Yes,please visit https://encryption.ny.gov/ [6]. ,Yes.,0.1428571428571428,1.0,0.0769230769230769,it is not possible to tell,0.0,0.0,0.0,It's impossible to say,0.4204482076268572,0.080324235179392,0.537284965911771,0.0954120756313892,0.50993603,0.569194
97,"I've searched a motorist's records, will he know I did it?","Yes, he will be informed as search records are public records.",Yes. Records of searches are public records.,Records of searches are public records. ,Records of searches are public records.,0.4444444444444444,0.5714285714285714,0.3636363636363636,yes,0.8333333333333334,0.8333333333333334,0.8333333333333334,yes,0.0530986643176718,0.015168032630516,0.0469576609347755,0.0137113694377347,0.5406164,0.59759885
98,"I had to pay a fee for using DIAL-IN search account, why?","According to the NYS Vehicle and Traffic Law, we must charge a fee to search DMV records.  It is a legal step that must be met by private persons, commercial organizations and not-for-profit organizations.",To search DMV records.,"According to the NYS Vehicle and Traffic Law ,  we must charge a fee to search DMV records.  Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. ",We will review your application.,0.2285714285714286,1.0,0.1290322580645161,it is not possible to tell,0.0606060606060606,0.2,0.0357142857142857,no,0.0640227418473288,0.0176236705934672,0.0910978958531214,0.0232933443241434,0.51999485,0.6293559
99,"I have filled out and submitted the Motor Vehicle Record Search Account Application MV-15D form, how do I know if it was accepted?","If your application is complete, we will create an account and send you the number and password. The account is made up of a 7-digit number that will never change.","We will review your application. If your application is not complete, we will return your application with an explanation that will give you more instructions. If your application is complete, we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.",we will create an account for you.  We will send you your account number and password.  Your seven - digit account number will never change. ,"If you application is not complete , we will return your application with an explanation that will give you more instructions.",0.3695652173913043,0.2575757575757575,0.6538461538461539,yes,0.1904761904761905,0.2105263157894736,0.1739130434782608,no,0.0170917537304725,0.0059294470371589,0.0055584137127258,0.0022598164148128,0.4994582,0.6011503
100,"I have forgotten my Dial-in Search Account data, what should I do?","To solve your problem with your Dial-in Search Account, you must contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228.",Contact us immediately,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","If none of the known users performed the search , contact us immediately.",0.1481481481481481,0.6666666666666666,0.0833333333333333,yes,0.1290322580645161,0.2,0.0952380952380952,yes,0.0285107725158026,0.0090817709374513,0.0894256643143163,0.0228657618354558,0.48779404,0.5595304
101,"I understood that records of searches are private, is this true?","No, records of searches are public records.",no,Records of searches are public records. ,,0.25,1.0,0.1428571428571428,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.5620297,0.53138757
102,"Hey, i'm having some issues with your site not opening in my browser?",We are currently going through upgrade for our security protocols in order to offer you a better data protection.,I'm having issues with your site not opening in my browser.,We are upgrading our security protocols to better protect your data. ,How do I contact DMV about my Dial-in Search Account?,0.0689655172413793,0.0909090909090909,0.0555555555555555,yes,0.0,0.0,0.0,no,0.0370254797223183,0.0111730435912895,0.0343382594362092,0.0105552918362218,0.65416175,0.55424935
103,"Oh, i see. Yeah, tought you could be doing any of that, but wanted to be sure. Anyway, i wanted to go on some records searching, there is any fee involved if i use a Dial-In search?","Indeed, you have to pay a fee for search DMV records. Whether you are a private person, an commercial organization or an NGO, there is a fee for using that service, according to law.",Yes,"According to the NYS Vehicle and Traffic Law ,  we must charge a fee to search DMV records.  Private persons, commercial organizations, and not - for - profit organizations must pay a search fee. ",Yes.,0.0,0.0,0.0,It's impossible to say,0.0,0.0,0.0,It's impossible to say,0.4518010018049224,0.0863140079204974,0.4854917717073234,0.0862145427090973,0.52847564,0.5308481
104,Thanks. Can i pay that fee with my credit card?,"No, sorry, but at the moment DMV isn't accepting any payments with credit cards.",NO,Payment by credit card is NOT available at this time. ,,0.1428571428571428,1.0,0.0769230769230769,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.5620297,0.49838525
105,"Um, ok. Now back with browser issue, what about if i'm still having problems with your page after being updated?","In case that occurs, just update you browser to its newer version and try accessing once again.",I'm not sure. I'm not sure.,please update it to the newest version. ,Records of searches are public records.,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0496543389391786,0.0141841351935006,0.0677781606334929,0.018054260026274,0.45508045,0.5174072
106,"I'll do that, thanks. One more question, if i request some searches being delivered to me via mail-order, do i need to pay  for them in which way, please?","In that case, you can use you account balance to make the corresponding payment for those mail-order searches.","You must pay a fee for the service, your account records will reflect your debits and your credits and show your account balance.",You can use your account to pay for the mail - order searches and the online searches. ,"If you must pay a fee for the service , your account records will reflect your debits and your credits and show your account balance.",0.2105263157894736,0.1904761904761904,0.2352941176470588,it is not possible to tell,0.3333333333333332,0.2727272727272727,0.4285714285714285,it is not possible to tell,0.0157870604906333,0.0055209110141613,0.0166919296585295,0.0058110347072486,0.53746116,0.5834362
107,I would like to know about DIAL-IN search account and can i get one?,"DIAL-IN is a service provided to search regularly records that DMV has on driver license, registration, vehicle title or insurance information. If you need this service, then you can get one.",Yes,"If you regularly need to search DMV records for driver license, registration, vehicle title or insurance information , ","Yes , DMV may ask you about a DIAL - IN search you performed.",0.0,0.0,0.0,Yes,0.2142857142857142,0.2727272727272727,0.1764705882352941,yes,0.0346555397483839,0.0107133734596762,0.4854917717073234,0.0862145427090973,0.60349405,0.5308481
108,Do I need to check browser compability for DMV Dial-in Search Account?,"Yes. Since our security protocols are currently updating, You need to make sure that your browser is compatible to use any of the state's government websites.","Yes, DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service. You must respond to the inquiry whether or not you have business records that support your search. Your response will be considered an incomplete reply if you do not give us the business records. If you performed the search on behalf of a client, you will need to show permissible use of your client, and your client agent relationship. If none of the known users performed the search, contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.",We are upgrading our security protocols to better protect your data. ,"If you performed the search on behalf of a client , you will need to show permissible use of your client, and your client agent relationship.",0.1343283582089552,0.0825688073394495,0.36,Yes,0.1176470588235294,0.0869565217391304,0.1818181818181818,Yes,0.0146866539131528,0.0051803327619648,0.0033658305884532,0.0014535980489377,0.45711008,0.7324754
109,Can you give me some examples of business records that I must keep in order to document the searches?,"Yes. Just update it. Examples of business records to keep can be invoices, retainer agreements and accident reports. These documents can be any kinds of document to justify the reason you perform your searches.","invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports","Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records.  The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested. ","Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records.",0.2666666666666666,0.5,0.1818181818181818,yes,0.5797101449275363,0.8333333333333334,0.4444444444444444,No,0.0115709629443964,0.0042708532725178,0.0188400923296853,0.0064298063537704,0.4963761,0.51732916
110,May i know how to contact you guys for my Dial-in Search Account?,"There are few ways to contact us. You can always come to our physical location at NYS DMV DIAL - IN Accounts Room 2316 Empire State Plaza, Albany , NY 12228. You can also email us at [ email protected ] [ 5 ] .",Yes,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","Yes , DMV may ask you about a DIAL - IN search you performed.",0.0,0.0,0.0,no,0.1874999999999999,0.2727272727272727,0.1428571428571428,yes,0.0367398244994473,0.0113577068360015,0.537284965911771,0.0954120756313892,0.60349417,0.5183863
111,How do i pay for the searches that i have done?,We would subtract the fee from the balance in your account.,deposit with the application,we subtract the search fee from your account balance. ,Paying customers must include a deposit with the application.,0.0,0.0,0.0,yes,0.0,0.0,0.0,no,0.0331981790299747,0.0102628466534242,0.0697144080947286,0.01870265614163,0.5317175,0.5303828
112,Does security protocols update relates to browser compatibility?,"Yes. In order to better protect your data, we need to update it. Updating the security protocols means that latest version of browser is needed to enable the updates to be executed.",DIAL - IN is a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides a service that provides ,We are upgrading our security protocols to better protect your data. ,"Any public organization, its officers, a volunteer fire company, a volunteer ambulance service, or a legal aid bureau or society or other private entity acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.",0.0178571428571428,0.0098039215686274,0.1,No,0.037037037037037,0.0232558139534883,0.0909090909090909,Yes,0.0071210911486985,0.0027738535418309,0.0007939811317842,0.0003919049006881,0.5461031,0.5517237
113,will you tell a motorist if i search their records?,yes. records of searches are public records,yes,Yes.  Records of searches are public records. ,,0.25,1.0,0.1428571428571428,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5620298,0.53183436
114,Can you tell me how I will know if my application has been accepted?,"Sure, we will have to review your application first.","We will review your application. If your application is not complete, we will return your application with an explanation that will give you more instructions. If your application is complete, we will create an account for you. We will send you your account number and password. Your seven - digit account number will never change. You will enter this account number when you log in to the DIAL - IN system.",We will review your application. ,"If you application is not complete , we will return your application with an explanation that will give you more instructions.",0.16,0.0909090909090909,0.6666666666666666,yes,0.3333333333333333,0.2105263157894736,0.8,yes,0.0159684145469627,0.0055397397959698,0.0052055309157624,0.0021163491634894,0.4994132,0.61637276
115,Can I use insurance documents from other states?,We can't accept any out-of-state vehicle insurance coverage of any kind.,No.,We will never accept out - of - state vehicle insurance coverage of any type. ,Yes.,0.0,0.0,0.0,It's impossible to say,0.0,0.0,0.0,No,0.4204482076268572,0.080324235179392,0.4854917717073234,0.0862145427090973,0.5284756,0.49507707
116,My vehicle was registered in New York. what insurance should I use?,All vehicles registered in New York must have New York State auto liability insurance coverage.,New York State issued automobile liability insurance,it must have New York State auto liability insurance coverage. ,To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage.,0.4545454545454545,0.7142857142857143,0.3333333333333333,yes,0.5714285714285714,0.4444444444444444,0.8,yes,0.0192053905381957,0.0065805445906757,0.0417751585407163,0.0125645746147724,0.5826261,0.59446025
117,"I own a motorcycle, do I need to get insurance for it?",If you're going to use your motorcycle on any public road or highway you must have insurance coverage. Motorcycle registrations are only valid for one year and expire on April 30.,Yes. The DMV requires auto liability insurance to register a vehicle in New York.,"Your motorcycle must have insurance coverage any time it is operated on a public road or highway.  Unlike most other motor vehicles, motorcycles are registered for one year rather than two ,  and all motorcycle registrations expire on April 30. ",The DMV requires auto liability insurance to register a vehicle in New York.,0.0930232558139534,0.1666666666666666,0.064516129032258,yes,0.0408163265306122,0.0909090909090909,0.0263157894736842,yes,0.0284495094127817,0.0091221256624302,0.0263533433225335,0.0085376659854255,0.60988945,0.621194
118,What if I use my motorcycle only on the outskirts of the city?,Any public road counts so you have to get insurance coverage.,"You can terminate your motorcycle liability insurance without surrendering the plate at a DMV office. This makes it easier to put the motorcycle back on the road after winter storage. However, under no circumstances may your motorcycle operate on public highways without liability coverage in effect.","Your motorcycle must have insurance coverage any time it is operated on a public road or highway.  Unlike most other motor vehicles, motorcycles are registered for one year rather than two ,  and all motorcycle registrations expire on April 30. ","However , under no circumstances may your motorcycle operate on public highways without liability coverage in effect.",0.2264150943396226,0.1428571428571428,0.5454545454545454,no,0.1851851851851851,0.3125,0.131578947368421,yes,0.0190401744060491,0.0065323977152849,0.0070668359299082,0.0027648140572272,0.4643761,0.55818707
119,With how many names can I register a vehicle?,"There're only 1 or 2 names allowed on a registration registrant. Both, the primary registrant and the co-registrant must sign the vehicle registration and provide proof of identity and date of birth.",1 or 2,There can only be 1 or 2 names on a registration registrants.  Both the primary registrant first name listed on the registration and the co - registrant must sign the Vehicle Registration / Title Application PDF [2] MV-82 and provide their proofs of identity and date of birth.  Both names must appear on the Insurance ID Card. ,"More than 2 names on a vehicle registration 
There can only be 1 or 2 names on a registration registrants.",0.1935483870967741,1.0,0.1071428571428571,yes,0.3582089552238806,0.6666666666666666,0.2448979591836734,yes,0.0205777116834012,0.0069545890627674,0.2886751345948128,0.0562152518127277,0.45729664,0.5018327
