question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
Can another person surrender the plate for me and what would I need after?,you just have to make sure that the other person gives you the FS-6 T receipt for your records.,PD-7,"[{'sp_id': '42', 'label': 'solution'}]","When you need to surrender plate(s)
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
What about refunds. will I get a refund for my surrenderd plate?,"That depends. You can check the section ""registrations refunds for surrendered plates"" for more info about that ",It depends,"[{'sp_id': '46', 'label': 'solution'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender
When you need to surrender plate(s)
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
"In case I need to surrender my plate temporarily, can I do it?","Yes, you can. There's more info about this in the section "" special procedures to surrender plates for a season - temporary surrender of plates""",Yes. See special procedures to surrender plates for a season,"[{'sp_id': '50', 'label': 'solution'}]","When you need to surrender plate(s)
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates
Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
How should I mail my plate so I can get the FS-6 T receipt?,"You should send the plate via registered or certified mail and request a return receipt, that way you can be notified by the US Postal Service that we received the plate.",NYS By mail,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","a return receipt. We will mail you your FS-6 T receipt.
office [2] near you. County motor vehicle offices will charge you a $1 fee to process the surrender. If another person surrenders your plates for you , make sure that the person gives you the FS-6 T receipt for your records.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
By mail",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
"I went to a mall and stole my car plates in the parking lot, what should I do?",I'm sorry for that. Did you surrender your registration?,No,"[{'sp_id': '59', 'label': 'precondition'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"Yes, I did it.",You must report the theft of your plates and surrender the registration in order to obtain new plates and registration from the DMV.,Mail the application with your plates to NYS,"[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"If the plates were stolen from a trailer without liability insurance, would I have problems requesting new plates? Will I have problems with my license if fail to surrender a stolen plates?","Normally a trailer does not need liability insurance, and no, the DMV will not suspend your driver license if you fail to surrender the plates.",Yes. See special procedures to surrender plates for a season,"[{'sp_id': '67', 'label': 'solution'}, {'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"I want to give my plates to a friend, is that possible?",Just if that friend will surrender the plates for you.,no,"[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]","Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless
Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
What form should I fill to surrender my plates?,"The Plate Surrender Application PD-7 for each set of plates you are surrendering, you must to bring the plates and the form PD-7 to a DMV office.",PD-7 application,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]","When you need to surrender plate(s)
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"Morning! I need some information about surrendering plates. I'd like to know, when do I have to surrender them?","Morning, Mr. You have to surrender your plates before you end the vehicle's liability insurance coverage, or when you will not use the registration. ",lost,"[{'sp_id': '2', 'label': 'solution'}]","When you need to surrender plate(s)
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"I have a trailer, and my plate got stolen on a trip to the beach. I found out yesterday I had no plate, what should I do? ","Don't worry,  as you may already know: ""normally"" a trailer does not need liability insurance, so DMV will not suspend your driver license or registration because your plate got stolen, and therefore you will fail to surrender it.",surrender the registration,"[{'sp_id': '67', 'label': 'solution'}, {'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"So, just to make sure: do I need yo surrender trailer plates? ","You must surrender your plate if your trailer doesn't have a valid registration, it's ok if you ""lost"" it as long as your registration is valid. ",if the trailer does not have a valid registration,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
When you need to surrender plate(s)
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"Ok, thanks for that! Btw, my girlfriend wants to surrender her plate, but she's very new with this stuff.. Could you send me some information on how to surrender plates by mail? So that I can send it to her, please,","Yes, sure!
First, you need to remove the plate and the stickers on it. Then go to www.dmvplatebymail.com and download de PD-7 application, and after that mail us the application to: NYS DMV6 Empire State PlazaRoom B240Albany , NY 12228. 
When we got all that, and after your application has been accepted we'll mail you your FS-6 T receipt.",NYS,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
How to surrender New York State plates 
Note: If you need to surrender plates from another state , you need to surrender them to that state's DMV not the New York State DMV.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"Ok, one last question. You told me that's it's ok to have gotten my plate stolen for trailer, because the liability insurance is not a MUST, and as long as I have a valid registration I'll be fine. But what If I have a car, and the plate is lost, stolen, or destroyed?","In that case, you need to report the plate as ""stolen, lost or destroyed"" and immediately surrender the registration. DMV will issue you a new plate and registration. ",Motorcycles : You do not need to surrender motorcycle plates if there is a,"[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
What if I'm in an another state? Would it be a problem? Or can I do the whole process by mail as if I was here?,"You have to go to that state's DMV agency and surrender them there, but you can still surrender them by mail. Just make sure, you are in that specific state when you are in the DMV website. ",By mail,"[{'sp_id': '10', 'label': 'solution'}]","By mail
How to surrender New York State plates 
Note: If you need to surrender plates from another state , you need to surrender them to that state's DMV not the New York State DMV.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
I would like to ask about motorcycle and trailer plates.,What do you want to know?,Yes,"[{'sp_id': '52', 'label': 'precondition'}]","Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates
Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
Do i need to surrender my motorcycle plates if it is not insured?,"No. It is not compulsory but if you ride the motorcyle, you need to insured it.",No,"[{'sp_id': '53', 'label': 'solution'}, {'sp_id': '54', 'label': 'solution'}]","Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
What if i lost it?or if it is stolen?,"If that happens, then you need to surrender the registration and report the lost, stolen or destroyed plates. New registration and plates will be issued by the DMV.","Yes. You need to report plates that are lost, stolen or destroyed","[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"When i go to the DMV Office to surrender my plates, what the first thing that i need to do?",You will need to first remove the plates and stickers.,Bring the plates and PD-7 to an DMV,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]","surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
I heard that liability insurance are not required by some trailers. So do i need to surrender the plates if the trailer is not insured?,"Yes however, if the trailer does not have a valid registration, you need to surrender the plates regardless of whether the trailer required or not to have a liability insurance.",Yes,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to
Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"After i remove the plates and stickers at the DMV Office to surrender my plates, what should i do?",You will need to check the plates. Plate attached with plate frames and fasteners will not be accepted.,Complete the PD-7 application,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]","surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"For lost, stolen or destroyed plates, can i get a new one using the old registration?",No. You need to surrender the registration and a new registration and plates will be issued after that by the DMV.,Yes.,"[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
How can I get a refund?,Do you want a refund after surrendering your plates?,surrendering plates,"[{'sp_id': '44', 'label': 'precondition'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender
By mail
a return receipt. We will mail you your FS-6 T receipt.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
Yes,See registrations refunds for surrendered plates for more information,No,"[{'sp_id': '45', 'label': 'solution'}, {'sp_id': '46', 'label': 'solution'}]","By mail
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
Do I need to surrender motorcycle plates?,It s not necessary to surrender motorcycle plates but your motorcycle must be insured if you ride it,No,"[{'sp_id': '53', 'label': 'solution'}, {'sp_id': '54', 'label': 'solution'}]","Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
When you need to surrender plate(s)",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
When do I need to give up my plates?,Before you end the vehicle 's liability insurance coverage,lost,"[{'sp_id': '2', 'label': 'solution'}]","When you need to surrender plate(s)
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
Can I surrender my plates temporarily?,"Yes, see special procedures to surrender plates for a season temporary surrender of plates",Yes. See special procedures to surrender plates for a season,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}]","Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
When you need to surrender plate(s)",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
What happens if my plates are missing?,Have they been lost or stolen?,DMV can issue you a new registration and plates,"[{'sp_id': '59', 'label': 'precondition'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
Yes stolen,"Then you need to report plates that are lost , stolen or destroyed and surrender the registration. In these cases the DMV can issue you a new registration and plates",lost,"[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates
Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
"Hello my vehicle plates were stolen, what do I do? Please help me.",You will need to surrender your registration if the plates have been stolen.,surrender the registration,"[{'sp_id': '59', 'label': 'precondition'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?
Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a
that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.",Surrender (return or turn in) your plates to the DMV#3_0,6c30ff4dd0a9220a952e2ffa8e117999
will i get a refund when i surrender my plates?,will i receive a refund when i surrender my plates. does this apply to you?,It depends,"[{'sp_id': '44', 'label': 'precondition'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender
When you need to surrender plate(s)
Do I need to surrender the registration if the plates are lost, destroyed or stolen?
surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.",Surrender (return or turn in) your plates to the DMV#3_0,658301133a55ae99dc91bb1921124a3c
I need help to renew my non-driver ID card,Ok. You can renew your non-driver ID card only 1 year before and up to 2 years after your card expires.,I am a foreigner,"[{'sp_id': '2', 'label': 'solution'}]","Renew non-driver ID card[1]
to pay the regular fees for a non - driver ID card renewal.
When overseas , you must renew your non - drivers ID card through the mail. Please submit the renewal notice we mailed you , or if you don't have it , an Application for Permit, Driver License or Non - Driver ID Card pdf [5] MV-44 the appropriate
your new non - driver ID card or the fees. If your non - driver ID is expired for 2 years or more , you must apply for an original non - driver ID card. See Get a non - driver ID card NDID [8]. Starting in October 2020 , you will need an Enhanced or",Renew non-driver ID card#1_0,5d4478f731608602dfaaf504a2177c75
"My ID card is an Enhanced non-driver ID, is the cost the same?",the additional 30$ still applies to the renewal.,no,"[{'sp_id': '54', 'label': 'solution'}]","your new non - driver ID card or the fees. If your non - driver ID is expired for 2 years or more , you must apply for an original non - driver ID card. See Get a non - driver ID card NDID [8]. Starting in October 2020 , you will need an Enhanced or
Reduced fee or 'No Fee' non-driver IDs
Renew non-driver ID card[1]
REAL ID to board a domestic flight unless you have a passport. If your non - driver ID was issued before October 30 , 2017 and is not Enhanced , you have a Standard document. Newly issued Standard documents show :' NOT FOR FEDERAL PURPOSES'. If you",Renew non-driver ID card#1_0,5d4478f731608602dfaaf504a2177c75
In case I'm overseas what can I do to renew my non-driver ID card?,When overseas you can renew your non-driver ID card via mail.,through the mail,"[{'sp_id': '92', 'label': 'solution'}]","When overseas , you must renew your non - drivers ID card through the mail. Please submit the renewal notice we mailed you , or if you don't have it , an Application for Permit, Driver License or Non - Driver ID Card pdf [5] MV-44 the appropriate
Renew non-driver ID card[1]
As long as the Temporary Visitor status that DMV has on file is not expired you can renew your non - driver ID card online, through the mail or in an office. If your Temporary Visitor status has been extended , you must go to a DMV office with your
to pay the regular fees for a non - driver ID card renewal.",Renew non-driver ID card#1_0,5d4478f731608602dfaaf504a2177c75
If my Temporary Visitor status is extended can I renew my non-driver ID card?,"for that case, you have to go to a DMV office with your updated paperwork from the DHS and we'll update our records to show your new status so you can renew your non-driver ID card.","online, through the mail or in an office","[{'sp_id': '87', 'label': 'solution'}, {'sp_id': '88', 'label': 'solution'}, {'sp_id': '89', 'label': 'solution'}]","updated paperwork from the United States Department of Homeland Security DHS. We will update our records to show that your Temporary Visitor status has been extended so you can renew your non - driver ID card. Your new non - driver ID card will have
As long as the Temporary Visitor status that DMV has on file is not expired you can renew your non - driver ID card online, through the mail or in an office. If your Temporary Visitor status has been extended , you must go to a DMV office with your
You can renew 1 year before and up to 2 years after your non - driver ID expires. If it is expired for 2 years or more, you can t renew - there are no exceptions. If you are 62 or older or you receive Supplemental Security Income SSI , you are
Renew non-driver ID card[1]",Renew non-driver ID card#1_0,5d4478f731608602dfaaf504a2177c75
"My father is 64 years old, can he get a reduced fee benefit when renewing his non-driver ID card?","Yes, he is eligible to get a reduced fee or even ""No Fee"" ID card.",No Fee,"[{'sp_id': '6', 'label': 'solution'}, {'sp_id': '7', 'label': 'solution'}]","Reduced fee or 'No Fee' non-driver IDs
If you receive Supplemental Security Income SSI and are under age 62 , your fee is $6.50 are age 62 or older , you can get a' No Fee' renewal If you have an Enhanced non - driver ID , the additional $30.00 still applies. To get a reduced fee or' No
Renew non-driver ID card[1]
to pay the regular fees for a non - driver ID card renewal.",Renew non-driver ID card#1_0,5d4478f731608602dfaaf504a2177c75
