,question,answer,model_answer,true_ref_str,retrived_doc,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,ref_range,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
39,"Ok. I'll pay the charges.I have another question: I'm planning on leaving the state next month, what  are the steps I should take? I don't want to leave the state without notifying DMV","Well, you need to know that States communicate with each other, so if you leave the state without notifying DMV will be aware of that. Before leaving the state, make sure to resolve any unaswered tickets, suspensions or revocations. 
You also have to surrender your license(s) plate(s) to NYS when you get to the new state. ","I'm planning on leaving the state next month, what are the steps I should take?","States communicate with each other ,  so when you move to another state, be sure to tie up any loose ends regarding your New York State license or registration.  That means resolving any unanswered tickets, suspensions or revocations, and surrendering your license plates to NYS when you get to your new home state. ","license and registrations [1 ]
2. Leaving the State Without Notifying DMV
States communicate with each other , so when you move to another state, be sure to tie up any loose ends regarding your New York State license or registration. That means resolving any unanswered tickets, suspensions or revocations, and surrendering",0.0606060606060606,0.1538461538461538,0.0377358490566037,no,0.6930693069306932,0.7142857142857143,0.6730769230769231,You also have to surrender your license(s) plate(s) to NYS when you get to the new state,"[(1151, 1188), (1188, 1311), (1311, 1465)]",0.0071383530019441,0.0028193709007671,0.0270269862882305,0.0087206412282068,0.7042582,0.49942154
40,Ok. I suppose I have to get a new car insurance in the new state. What happens if by accident I let the insurance lapse?,DMV will suspend your registration and license. ,I will not be able to get a new car insurance in the new state.,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","your license plates to NYS when you get to your new home state. A license suspension or revocation here could mean that your new home state will not issue you a license there. Remember , it is important to notify DMV of your new address so that any
possible mail correspondence can reach you. Also , turning in your plates is important to avoid an insurance lapse.
3. Letting Insurance Lapse",0.1,0.0769230769230769,0.1428571428571428,yes,0.1782178217821781,0.1363636363636363,0.2571428571428571,yes,"[(2520, 2573), (2573, 2624), (2624, 2724)]",0.0058411587590587,0.0023630504687007,0.0316171091780341,0.0098275164367709,0.7748454,0.5214538
41,"Let's say I get to a new state, I register my vehicle, get my car insurance and all that stuff but my coverage is dropped for any reason. What would DMV do in that case? ","We would send you an inquiry letter to allow you to clear up the problem. We send 500000 inquiry letters a year, so that's covered. ",suspend my registration and license,"We send 500,000 inquiry letters a year. ","resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn
that you have an insurance problem , and we will suspend your registration and license. Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. Insurance policies must be from a company licensed in New
York State. Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ]",0.0,0.0,0.0,yes,0.0412371134020618,0.0219780219780219,0.3333333333333333,DMV,"[(2216, 2256)]",0.003440863717637,0.0014600916790059,0.0584114193349471,0.0163537129993814,0.8896403,0.8987869
42,"Hi , I forget to update my adress. And What will happen now.?","You must inform your adrees change to DMV in ten days. If you are in ten days, please hurry.",I will be charged for the change of address.,"By statute ,  you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ","the top five DMV mistakes and how to avoid them.
1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not",0.074074074074074,0.125,0.0526315789473684,It's impossible to say,0.7032967032967032,0.5925925925925926,0.8648648648648649,yes,"[(333, 346), (346, 416), (416, 567)]",0.0071162697843044,0.0028117563036899,0.0469576609347755,0.0137113694377347,0.7010887,0.5688784
43,"If I don't, is there any serious problem for me?","Yes , in thşs case you can miss a suspensin order, and so you can continue to drive an unregistered vehicle",no,"you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.  This really happens ,  but the good news is this is a problem that is easily avoidable. ","By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not
sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. If you fail to keep your address current , you will miss a suspension order and may
be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors. This really happens , but the good news is this is a problem that is easily avoidable. Learn more about how to change the address on your",0.0,0.0,0.0,no,0.4054054054054054,0.2608695652173913,0.9090909090909092,if you fail to keep your address current,"[(786, 936), (936, 958), (958, 1023)]",0.0030247810409709,0.0013193149615066,0.5946035575013605,0.080324235179392,0.71868765,0.48136318
44,Is it useless to inform the police officer about the situation?,No it is not sufficient. You must do more.,No,It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. ,"your license plates to NYS when you get to your new home state. A license suspension or revocation here could mean that your new home state will not issue you a license there. Remember , it is important to notify DMV of your new address so that any
possible mail correspondence can reach you. Also , turning in your plates is important to avoid an insurance lapse.
3. Letting Insurance Lapse",0.1999999999999999,1.0,0.1111111111111111,No,0.2340425531914893,0.1666666666666666,0.3928571428571428,No,"[(567, 743)]",0.005729847605768,0.0023180193569291,0.5946035575013605,0.080324235179392,0.7748454,0.48074335
45,I didn't know that adress is so important.Is there any other matter where the address is important?,Yes There are lots of section about adress. For instance we mail insurance problems to your address.,Yes,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not
sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. If you fail to keep your address current , you will miss a suspension order and may",0.1111111111111111,1.0,0.0588235294117647,Yes,0.1333333333333333,0.0941176470588235,0.2285714285714285,Yes,"[(2520, 2573), (2573, 2624), (2624, 2724)]",0.0043878483784418,0.0018395383071306,0.537284965911771,0.0954120756313892,0.70377266,0.4850803
46,Insurance problems? Like what. Can you explain more?,"New York State wants every motorist to maintain auto insurance , and we watch your insurance status electronically",Insurance inquiries,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ","Because we all pay indirectly for crashes involving uninsured motorists , New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your
insurance coverage , and we know when coverage is dropped for any reason. When that happens , we mail you an insurance inquiry letter to allow you to clear up the problem. We send 500,000 inquiry letters a year. If the inquiry letter does not
resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn",0.1052631578947368,0.5,0.0588235294117647,yes,0.4489795918367346,0.3,0.8918918918918919,yes,"[(1796, 1870), (1870, 1978), (1978, 2065)]",0.0032216941830982,0.0014049885343435,0.0950065330558374,0.0235717212622045,0.7626527,0.47485748
47,What happens if my insurance lapses?,"Because we all pay indirectly for crashes involving uninsured motorists, New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your insurance coverage",A license suspension or revocation,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ","your license plates to NYS when you get to your new home state. A license suspension or revocation here could mean that your new home state will not issue you a license there. Remember , it is important to notify DMV of your new address so that any
possible mail correspondence can reach you. Also , turning in your plates is important to avoid an insurance lapse.
3. Letting Insurance Lapse",0.0,0.0,0.0,yes,0.1359223300970873,0.106060606060606,0.1891891891891892,an insurance lapse,"[(1796, 1870), (1870, 1978), (1978, 2065)]",0.0059464472227595,0.0024056450914049,0.0581937803978982,0.0162042305393518,0.7748454,0.7646952
48,What happens if I forget to update my address?,"You must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license , as well as all the addresses associated with each registered vehicle , which may differ",You must report a change of address to DMV within ten days of moving,"By statute ,  you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ","the top five DMV mistakes and how to avoid them.
1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not",0.5000000000000001,0.9230769230769232,0.3428571428571428,yes,0.7032967032967032,0.5925925925925926,0.8648648648648649,yes,"[(333, 346), (346, 416), (416, 567)]",0.0071162697843044,0.0028117563036899,0.0329149856065001,0.0103625442955978,0.7010887,0.61037284
49,What happens if I forget to update my current address?,"You will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation , both misdemeanors.",You must report a change of address to DMV within ten days of moving,"you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.  This really happens ,  but the good news is this is a problem that is easily avoidable. ","the top five DMV mistakes and how to avoid them.
1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not",0.0625,0.0769230769230769,0.0526315789473684,yes,0.160919540229885,0.1296296296296296,0.2121212121212121,no,"[(786, 936), (936, 958), (958, 1023)]",0.0067747746747722,0.0026768259179667,0.031448385753241,0.0099008182561274,0.7010887,0.61037284
50,What happens if I have more questions after receiving the inquiry letter?,We will suspend the vehicle registration,I will have to pay a fine,"we must suspend the vehicle registration and , ","Because we all pay indirectly for crashes involving uninsured motorists , New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your
insurance coverage , and we know when coverage is dropped for any reason. When that happens , we mail you an insurance inquiry letter to allow you to clear up the problem. We send 500,000 inquiry letters a year. If the inquiry letter does not
resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn",0.1818181818181818,0.1666666666666666,0.2,suspension,0.1034482758620689,0.0545454545454545,1.0,yes,"[(2309, 2356)]",0.0028645362156228,0.0012492310909819,0.0767963426615869,0.0201477030039386,0.7468546,0.58070135
51,What happens if I fail to update my address?,"You will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation , both misdemeanors. This really happens but the good news is this is a problem that is easily avoidable",I will be charged for the change of address,"you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.  This really happens ,  but the good news is this is a problem that is easily avoidable. ","the top five DMV mistakes and how to avoid them.
1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not",0.1463414634146341,0.375,0.0909090909090909,It's impossible to say,0.160919540229885,0.1296296296296296,0.2121212121212121,It's impossible to say,"[(786, 936), (936, 958), (958, 1023)]",0.0067747746747722,0.0026768259179667,0.0473464564972496,0.0137677170209977,0.61883914,0.5063089
52,What happens if my insurance runs out?,"Because we all pay indirectly for crashes involving uninsured motorists, New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your insurance coverage",I will have to pay a fine,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ","Because we all pay indirectly for crashes involving uninsured motorists , New York State requires every motorist to maintain auto insurance every single day a vehicle is registered. DMV works with insurance companies to electronically monitor your
insurance coverage , and we know when coverage is dropped for any reason. When that happens , we mail you an insurance inquiry letter to allow you to clear up the problem. We send 500,000 inquiry letters a year. If the inquiry letter does not
resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn",0.0930232558139534,0.3333333333333333,0.054054054054054,It's impossible to say,0.4489795918367346,0.3,0.8918918918918919,yes,"[(1796, 1870), (1870, 1978), (1978, 2065)]",0.0032216941830982,0.0014049885343435,0.0798136615668399,0.0209393037893965,0.7468546,0.58070135
53,I just moved.  How long do I have to update my address?,You have 10 days to update your address.,ten days,"By statute ,  you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ","1. Forgetting to Update Address
By statute , you must report a change of address to DMV within ten days of moving. That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. It is not
sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. If you fail to keep your address current , you will miss a suspension order and may",0.2,0.5,0.125,yes,0.5245901639344263,0.3764705882352941,0.8648648648648649,yes,"[(333, 346), (346, 416), (416, 567)]",0.0043878483784418,0.0018395383071306,0.2259005009024612,0.0465194669487734,0.6585118,0.45813346
54,Are there costs associated with traffic points?,"Yes, the DRA charge is based on the number of points you have accumulated.",yes,"DMV maintains a point system to track dangerous drivers.  Often ,  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ","York State. Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ]
4. Understanding how Much Traffic Points Cost
DMV maintains a point system to track dangerous drivers. Often , motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a",0.1538461538461538,1.0,0.0833333333333333,yes,0.7070707070707071,0.625,0.813953488372093,Yes,"[(2919, 2976), (2976, 2984), (2984, 3226)]",0.0062714067657941,0.0025256561837292,0.537284965911771,0.0954120756313892,0.6327365,0.4804431
55,Are there any common mistakes people make with the DMV?,"Yes, there are several common issues people have that could have been easily fixed beforehand.",Forgetting to Update Address,"Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles.  Because we see customers make these mistakes over and over again ,  we are issuing this list of the top five DMV mistakes and how to avoid them. ","Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles. Because we see customers make these mistakes over and over again , we are issuing this list of
the top five DMV mistakes and how to avoid them.
1. Forgetting to Update Address",0.0,0.0,0.0,yes,0.7422680412371134,0.7058823529411765,0.782608695652174,1.,"[(0, 154), (154, 221), (221, 298)]",0.0070696213152583,0.0027987735257218,0.066862848971697,0.0179376531644389,0.6264445,0.49612156
56,Are there consequences for simple mistakes?,"Yes, anything up to an impounded vehicle or encounters with law enforcement officers.",yes,"Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles.  Because we see customers make these mistakes over and over again ,  we are issuing this list of the top five DMV mistakes and how to avoid them. ","Many DMV customers make easily avoidable mistakes that cause them significant problems, including encounters with law enforcement and impounded vehicles. Because we see customers make these mistakes over and over again , we are issuing this list of
the top five DMV mistakes and how to avoid them.",0.1538461538461538,1.0,0.0833333333333333,yes,0.782608695652174,0.782608695652174,0.782608695652174,yes,"[(0, 154), (154, 221), (221, 298)]",0.0078332654337414,0.0030606974379426,0.537284965911771,0.0954120756313892,0.6276488,0.4804431
57,What happens if my insurance lapses?,Your license and registration will be suspended.,A license suspension or revocation,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","your license plates to NYS when you get to your new home state. A license suspension or revocation here could mean that your new home state will not issue you a license there. Remember , it is important to notify DMV of your new address so that any
possible mail correspondence can reach you. Also , turning in your plates is important to avoid an insurance lapse.
3. Letting Insurance Lapse",0.1818181818181818,0.25,0.1428571428571428,yes,0.1782178217821781,0.1363636363636363,0.2571428571428571,Your license and registration will be suspended.,"[(2520, 2573), (2573, 2624), (2624, 2724)]",0.0058411587590587,0.0023630504687007,0.0571255507309851,0.0159067788241809,0.69433933,0.7260008
58,"Will that happen automatically, or will I get a chance to reinstate my coverage first?","You will be sent an inquiry letter first, then if it isn't resolved your registration will be suspended.",Will I get a chance to reinstate my coverage first,"we must suspend the vehicle registration and , ","resolve the problem , we must suspend the vehicle registration and , if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. If you fail to maintain an updated address with us , you won t learn
that you have an insurance problem , and we will suspend your registration and license. Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. Insurance policies must be from a company licensed in New
York State. Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ]",0.1538461538461538,0.2222222222222222,0.1176470588235294,yes,0.1237113402061855,0.0659340659340659,1.0,no,"[(2309, 2356)]",0.0036382704164446,0.0015438589833696,0.0399648772361413,0.011937821289154,0.8092929,0.5691937
59,Can I know if anybody asked for my records?,"Yes, since the records of searches are public we'll inform any motorist if his records were searched.",Yes.,Records of searches are public records. ,"performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records?
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search",0.1176470588235294,1.0,0.0625,Yes,0.1162790697674418,0.0625,0.8333333333333334,Yes,"[(4204, 4244)]",0.0039332606397201,0.0016459630675023,0.4518010018049224,0.0863140079204974,0.6049589,0.51163626
60,it looks like my browser is not compatible with your website.,"You should visit https://encryption.ny.gov/ to check the compatibility of your website and if it says that is not compatible, please update your browser.",[5 ],please visit https://encryption.ny.gov/ [6]. ,"How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ]
Note on browser compatibility
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently",0.0,0.0,0.0,[5 ],0.1081081081081081,0.0571428571428571,1.0,"[5 ] Note on browser compatibility We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites, please visit https://encryption.ny.gov/ [6].","[(4952, 4997)]",0.0046852141846772,0.001934944091898,0.3194715521231362,0.0610332203119731,0.64858437,0.4488408
61,I need to contact DMV about my dial-in search account,"Our contact address for that is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137e - mail",Yes,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.",0.0,0.0,0.0,Yes,0.0754716981132075,0.0470588235294117,0.1904761904761904,It's impossible to say,"[(4618, 4754)]",0.0043218965269937,0.0018151300156118,0.537284965911771,0.0954120756313892,0.49545065,0.56568134
62,"Sorry, it looks like my chat didn't show your message well, can you please how to tell me how to contact DMV about my dial-in search account.","ok our mail address for dial-in search account related problems is NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",Please provide me with the following information:,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.",0.0,0.0,0.0,Yes,0.0754716981132075,0.0470588235294117,0.1904761904761904,no,"[(4618, 4754)]",0.0043218965269937,0.0018151300156118,0.0414569341598202,0.0123395360549373,0.49545065,0.54785544
63,What should I do if your site says my browser is not compatible?.,"First, you should update your browser to its newest version available.",[5 ],please update it to the newest version. ,"How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ]
Note on browser compatibility
We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites , please visit https://encryption.ny.gov/ [6]. If your browser is not currently",0.0,0.0,0.0,[5 ],0.0526315789473684,0.0285714285714285,0.3333333333333333,"[5 ] Note on browser compatibility We are upgrading our security protocols to better protect your data. To verify your browser is compatible to continue using any of the state's government websites, please visit https://encryption.ny.gov/ [6].","[(5043, 5083)]",0.0043927451670007,0.0018141574692358,0.3194715521231362,0.0610332203119731,0.64858437,0.4488408
64,What info can you give me about those that search for my DMV records?,"We can supply you with the name and business address of the Dial-In account holder and the time, date and search criteria they used for the records.",name and business address,"the DMV supplies him with  the name and business address of the DIAL - IN account holder ,  the time, date and search criteria used to search for the records. ","Will you tell a motorist if I searched his records?
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search
for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search.",0.2962962962962963,1.0,0.1739130434782608,yes,0.4883720930232557,0.3333333333333333,0.9130434782608696,yes,"[(4302, 4328), (4328, 4392), (4396, 4463)]",0.0056291097246609,0.0022926756488658,0.0751438422342962,0.0197141655896681,0.50280696,0.50538707
65,"Just to check the address of contact is correct please tell me if this is the right one: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137","Yes, that's correct.",[email protected] [5 ],"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","for the records. We do not disclose the DIAL - IN account numbers of the account holder that performed the search.
How do I contact DMV about my Dial-in Search Account? 
You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ]
Note on browser compatibility",0.0,0.0,0.0,[email protected] [5 ],0.5833333333333334,0.4117647058823529,1.0,"Yes, that's correct.","[(4618, 4754)]",0.0076612041508955,0.0030399385357169,0.076603894060046,0.0195872897414426,0.60191494,0.55778027
66,I need to know if DMV could contact me regarding my dial-in searches I do with my dial-in search account.,"Yes, DMV can ask you about your dial-in searches. We do this to monitor compliance with the DIAL-IN Terms of Service.",Yes,DMV may ask you about a DIAL - IN search you performed.  We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.  Your response will be considered an incomplete reply if you do not give us the business records. ,"accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.",0.0952380952380952,1.0,0.05,yes,0.460431654676259,0.3764705882352941,0.5925925925925926,yes,"[(3195, 3251), (3251, 3436), (3436, 3533)]",0.0046337786919517,0.0019461157241806,0.537284965911771,0.0954120756313892,0.49545065,0.56568134
67,What about if I didn't perform the search I'm asked about?,"If you or any of the known users performed the search, you should contact us immediately. You have to respond to our inquiry about the dial-in search or your search privileges will be suspended until you respond.",Your response will be considered an incomplete reply if you do not give us the business records.,"contact us immediately.  If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond. ","Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.
Your response will be considered an incomplete reply if you do not give us the business records. You can complete an inquiry at any time if you send us the requested acceptable business records. If you performed the search on behalf of a client ,",0.2448979591836735,0.4,0.1764705882352941,Your response will be considered an incomplete reply if you do not give us the business records.,0.2782608695652174,0.1758241758241758,0.6666666666666666,Yes,"[(3997, 4021), (4021, 4144)]",0.0041090353028096,0.0017411641083961,0.0232382986707984,0.0077341569132773,0.51067895,0.53256834
68,What kind of documents or business records can I use to document my searches,"Some examples are invoices, retainer agreements, consent forms, and surveillance reports, among other types of records. You should maintain these records to comply with our terms of service.","invoices, retainer agreements, employment applications, consent forms","Common examples of business records include invoices, retainer agreements, employment applications, consent forms, accident reports, and surveillance reports and numerous other types of records.  The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested. ","records will reflect your debits and your credits and show your account balance. For more information , please visit our Escrow Accounts [4] page.
What business records must I keep to document the searches I perform?
The business records you keep must exist prior to the search you perform and must establish the business purpose of the search. Common examples of business records include invoices, retainer agreements, employment applications, consent forms,",0.2857142857142857,0.7142857142857143,0.1785714285714285,"common examples of business records include invoices, retainer agreements, employment applications, consent forms",0.3454545454545454,0.2923076923076923,0.4222222222222222,"invoices, retainer agreements, consent forms, and surveillance reports","[(2784, 2979), (2979, 3104)]",0.0050198153880751,0.0020709618272901,0.0301819747925903,0.0095251709250978,0.42371377,0.47977576
69,How much should I pay for the dial-in search account fees?,The first deposit have to be enough to pay for two months of searches.,"You must include a deposit with the application. Your first deposit must be enough to pay for two months of searches. When we accept your application, your deposit is added to your new account balance.",Paying customers must include a deposit with the application.  Your first deposit must be enough to pay for two months of searches. ,"acting pursuant to section 722 of the New York State County Law, that makes a search for a public purpose, is exempt from the search fee.
How do I pay DIAL-IN Search Account fees?
Paying customers must include a deposit with the application. Your first deposit must be enough to pay for two months of searches. When we accept your application , your deposit is added to your new account balance. When you make a search , we",0.4782608695652173,0.3333333333333333,0.8461538461538461,yes,0.4044943820224719,0.2608695652173913,0.9,yes,"[(1947, 2009), (2009, 2078)]",0.0052418427696959,0.0021412101122515,0.0106902048387007,0.003965118717796,0.5282699,0.58757913
70,What is the contact address for problems related to my dial-in search account?,"you can mail the DMV to NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany , NY 12228 473 - 2137",DMV,"You can contact us at: NYSDMV DIAL - IN AccountsRoom 2316 Empire State PlazaAlbany, NY 12228 473 - 2137e - mail: [email protected] [5 ] ","accident reports, and surveillance reports and numerous other types of records. The Terms of Service of your Search Account require you to maintain these records and to provide them to DMV when requested.
Will DMV contact me about the searches I perform using my DIAL-IN Search Account?
Yes , DMV may ask you about a DIAL - IN search you performed. We inquire about searches to monitor compliance with the DIAL - IN Terms of Service . You must respond to the inquiry whether or not you have business records that support your search.",0.1111111111111111,1.0,0.0588235294117647,yes,0.0754716981132075,0.0470588235294117,0.1904761904761904,No,"[(4618, 4754)]",0.0043218965269937,0.0018151300156118,0.537284965911771,0.0954120756313892,0.64069027,0.65241814
71,Can a motorist know if I searched his records using the dial-in search account?,"Yes, we will if asked. All the records of searches are public.",Yes.,Records of searches are public records. ,"performed the search. If none of the known users performed the search , contact us immediately. If you do not respond to our inquiry about a DIAL - IN search, your search privileges will be suspended until you respond.
Will you tell a motorist if I searched his records?
Yes. Records of searches are public records. If a motorist asks the DMV if his records were searched , the DMV supplies him with the name and business address of the DIAL - IN account holder , and the time, date and search criteria used to search",0.1666666666666666,1.0,0.0909090909090909,Yes,0.1162790697674418,0.0625,0.8333333333333334,Yes,"[(4204, 4244)]",0.0039332606397201,0.0016459630675023,0.4518010018049224,0.0863140079204974,0.61283106,0.50983703
