question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
I would like to know about DIAL-IN search account and can i get one?,"DIAL-IN is a service provided to search regularly records that DMV has on driver license, registration, vehicle title or insurance information. If you need this service, then you can get one.",Yes,"[{'sp_id': '3', 'label': 'precondition'}]",What is a DIAL-IN search account and who can get one?,DIAL-IN search accounts#3_0,e9b59dee482244ceaab8944ea4f9f98e
Do I need to check browser compability for DMV Dial-in Search Account?,"Yes. Since our security protocols are currently updating, You need to make sure that your browser is compatible to use any of the state's government websites.",Yes,"[{'sp_id': '70', 'label': 'solution'}]",Will DMV contact me about the searches I perform using my DIAL-IN Search Account?,DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
Can you give me some examples of business records that I must keep in order to document the searches?,"Yes. Just update it. Examples of business records to keep can be invoices, retainer agreements and accident reports. These documents can be any kinds of document to justify the reason you perform your searches.",a business card,"[{'sp_id': '43', 'label': 'solution'}, {'sp_id': '44', 'label': 'solution'}]",What business records must I keep to document the searches I perform?,DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
May i know how to contact you guys for my Dial-in Search Account?,"There are few ways to contact us. You can always come to our physical location at NYS DMV DIAL - IN Accounts Room 2316 Empire State Plaza, Albany , NY 12228. You can also email us at [ email protected ] [ 5 ] .",yes,"[{'sp_id': '68', 'label': 'solution'}]",Will DMV contact me about the searches I perform using my DIAL-IN Search Account?,DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
How do i pay for the searches that i have done?,We would subtract the fee from the balance in your account.,You can pay for the searches that you have done by using the DIAL-IN Search Account Fees.,"[{'sp_id': '34', 'label': 'solution'}]",How do I pay DIAL-IN Search Account fees?,DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
Does security protocols update relates to browser compatibility?,"Yes. In order to better protect your data, we need to update it. Updating the security protocols means that latest version of browser is needed to enable the updates to be executed.",No,"[{'sp_id': '70', 'label': 'solution'}]",Note on browser compatibility,DIAL-IN search accounts#3_0,9c64bbe0936b2d0e537646e08ee27432
will you tell a motorist if i search their records?,yes. records of searches are public records,yes,"[{'sp_id': '59', 'label': 'solution'}, {'sp_id': '60', 'label': 'solution'}]",Will you tell a motorist if I searched his records?,DIAL-IN search accounts#3_0,cdb19fb9f4c07a21b59ef981132040ad
Can you tell me how I will know if my application has been accepted?,"Sure, we will have to review your application first.",I will know if I have been accepted,"[{'sp_id': '13', 'label': 'solution'}]",How will I know my application has been accepted?,DIAL-IN search accounts#3_0,845c8fa3e9b4872072bc370e4c086743
Can I use insurance documents from other states?,We can't accept any out-of-state vehicle insurance coverage of any kind.,Yes,"[{'sp_id': '46', 'label': 'solution'}]",Out-of-state insurance documents,New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
My vehicle was registered in New York. what insurance should I use?,All vehicles registered in New York must have New York State auto liability insurance coverage.,New York State issued automobile liability insurance,"[{'sp_id': '48', 'label': 'solution'}]","Yes. To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage. If you do not maintain the coverage , the DMV can suspend your vehicle registration and your driver license.",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
"I own a motorcycle, do I need to get insurance for it?",If you're going to use your motorcycle on any public road or highway you must have insurance coverage. Motorcycle registrations are only valid for one year and expire on April 30.,"Yes, I need to get insurance for my motorcycle.","[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
What if I use my motorcycle only on the outskirts of the city?,Any public road counts so you have to get insurance coverage.,liability coverage,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]","without surrendering the plate at a DMV office. This makes it easier to put the motorcycle back on the road after winter storage. However , under no circumstances may your motorcycle operate on public highways without liability coverage in effect. A",New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
With how many names can I register a vehicle?,"There're only 1 or 2 names allowed on a registration registrant. Both, the primary registrant and the co-registrant must sign the vehicle registration and provide proof of identity and date of birth.",2,"[{'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}]",More than 2 names on a vehicle registration,New York State Insurance Requirements#3_0,b9d3da1f4aba75ee4729d8f91030e16f
What out of state insurance documents can I give to DMV?,We can't accept any out of state insurance documents of any type.,a copy of the state's insurance policy,"[{'sp_id': '46', 'label': 'solution'}]",Out-of-state insurance documents,New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
What can I do to get an acceptable insurance if my vehicle is registered in New York?,"Since we will not accept any out of state insurance documents, your vehicle must have New York State auto liability insurance coverage.",maintain the coverage,"[{'sp_id': '46', 'label': 'solution'}]","Yes. To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage. If you do not maintain the coverage , the DMV can suspend your vehicle registration and your driver license.",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
"So, since my vehicle is registered in New York, does that mean that I have to get a New York-based insurance?","Yes, your vehicle must have New York State auto liability insurance coverage.",yes,"[{'sp_id': '48', 'label': 'solution'}]","Yes. To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage. If you do not maintain the coverage , the DMV can suspend your vehicle registration and your driver license.",New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
Do I need to have insurance coverage for a motorcycle?,"Yes, if you are going to use your motorcycle on a public road or highway, you must have insurance coverage.","Yes, I need to have insurance coverage for a motorcycle.","[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
What should I take into consideration for my liability insurance coverage?,"Your liability insurance coverage must remain in effect for as long as your registration is valid, there are exceptions for motorcycles.",I need to be covered for the following things:,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]",What kind of insurance do I need?,New York State Insurance Requirements#3_0,eedbe9b734f00554095eaf6f8c2618c9
Do I need to get insurance to register a vehicle in New York State?,"Yes. In order to register your vehicle in New York State, you need to have New York State issued automobile liability insurance coverage.",Yes,"[{'sp_id': '3', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
for how long should the liability insurance coverage remain in effect?,As long as the registration of your vehicle remains valid.,365 days,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]","New York law requires that you have auto liability insurance coverage. The minimum amount of liability coverage is $ 10,000 for property damage for a single accident $ 25,000 for bodily injury and $50,000 for death for a person involved in an",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
Does this apply for motorcycles too?,There are some exceptions for motorcycles.,yes,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]","operated on a public road or highway. Unlike most other motor vehicles, motorcycles are registered for one year rather than two , and all motorcycle registrations expire on April 30. Also , you can terminate your motorcycle liability insurance",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
"Regarding the name on my vehicle registration application and the one on the Insurance Identification Card, do they need to be the same?","yes, the names must match in both documents.",Yes.,"[{'sp_id': '40', 'label': 'solution'}]","Does the name on my vehicle registration application and Insurance Identification Card need to be the same? 
Yes. Your insurance cards must have the same name as the name on your vehicle registration application.",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
Can I submit copies or faxes of my Insurance identification card to the DMV?,"yes, you can. But take into consideration that the card will be rejected if the DMV barcode reader can not scan the barcode.",Yes,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,2e57b0f1649126e40147190d4d65ae62
Do I have to get insurance to register my vehicle?,"Yes, you have to. DMV requires auto liability insurance to be able to register a vehicle in New York.",Yes,"[{'sp_id': '25', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,7c32a9addbe97cbb8b55dd7378091022
"I have a vehicle registered in New York, where should I get the insurance.","for vehicles registered in New York, you have to get a New York State auto liability insurance coverage.",New York State issued automobile liability insurance coverage,"[{'sp_id': '48', 'label': 'solution'}]","Yes. To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage. If you do not maintain the coverage , the DMV can suspend your vehicle registration and your driver license.",New York State Insurance Requirements#3_0,7c32a9addbe97cbb8b55dd7378091022
Should the copy of my Insurance Identification Card be perfectly legible?,Yes. The DMV will not accept a card if our barcode reader can't read the barcode.,Yes,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,7c32a9addbe97cbb8b55dd7378091022
Should I get insurance for a motorcycle?,"Yes. If you plan to ride your motorcycle on any public road or highway, you must have insurance coverage.",No,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,7c32a9addbe97cbb8b55dd7378091022
So can I use a copy or fax of my Insurance Identification Card to give it to the DMV?,"We do accept copies and faxes of Insurance identification cards, just make sure that the barcode is perfectly legible or it will get rejected if the DMV barcode reader can't scan it.",Yes,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,7c32a9addbe97cbb8b55dd7378091022
I need to know if I have to get insurance to register my vehicle.,"Yes, this is a requirement to register a vehicle in New York, you have to have auto liability insurance.",Yes,"[{'sp_id': '25', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,6af22c0acf99a8ae685f36374f843705
Will the DMV accept a fax of my Insurance identification card?,"Yes, but make sure it's clearly legible. If the DMV barcode reader can't scan the barcode your card will be rejected.",Yes,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,6af22c0acf99a8ae685f36374f843705
How much last the registration for a motorcycle?,It lasts for 1 year.,one year,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]","operated on a public road or highway. Unlike most other motor vehicles, motorcycles are registered for one year rather than two , and all motorcycle registrations expire on April 30. Also , you can terminate your motorcycle liability insurance",New York State Insurance Requirements#3_0,6af22c0acf99a8ae685f36374f843705
Do the names on my vehicle registration application and insurance identification card have to match?,"Yes, the names must be the same in both documents.",Yes. Your insurance cards must have the same name as the name on your vehicle registration application.,"[{'sp_id': '40', 'label': 'solution'}]","Does the name on my vehicle registration application and Insurance Identification Card need to be the same? 
Yes. Your insurance cards must have the same name as the name on your vehicle registration application.",New York State Insurance Requirements#3_0,6af22c0acf99a8ae685f36374f843705
will the insurance company give insurance proof after getting the insurance?,"yes, the insurance company will issue proof of insurance in two ways.",no,"[{'sp_id': '27', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,6af22c0acf99a8ae685f36374f843705
"In order for me to register my vehicle, do I have to have an insurance policy in place on that vehicle","For you to register a vehicle in New York, it is a requirement of the DMV that you have auto liability insuranc ",yes,"[{'sp_id': '25', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,0ff7ad2dd0d8e9d65c34be0175a79b7a
I have a question in relation to my vehicle registration application. Does my name on that application form have to match my Insurance Identification Card,"Yes, your name as it appears on your insurance card must match the name that appears on your vehicle registration application",Yes. Your insurance cards must have the same name as the name on your vehicle registration application.,"[{'sp_id': '40', 'label': 'solution'}]","Does the name on my vehicle registration application and Insurance Identification Card need to be the same? 
Yes. Your insurance cards must have the same name as the name on your vehicle registration application.",New York State Insurance Requirements#3_0,0ff7ad2dd0d8e9d65c34be0175a79b7a
Are there any restrictions in place regarding out-of-state insurance and what are the implications of not having these in order,"You cannot drive your motorcycle on public highways without having insurance in place. If your name differs from your insurance to your registration, your insurance coverage may lapse and become invalid, which could result in the DMV suspending your driver license and registration ",No,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}, {'sp_id': '58', 'label': 'solution'}]",Out-of-state insurance documents,New York State Insurance Requirements#3_0,0ff7ad2dd0d8e9d65c34be0175a79b7a
I will have a problem in providing my original Insurance Identification Card. Will the DMV be able to accept a copy or a fax?,"Once the DMV barcode reader can read scan the barcode on your Insurance Identification Card, this will be acceptable",a copy,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,0ff7ad2dd0d8e9d65c34be0175a79b7a
What type of policy do I need to have in place before I can register a vehicle?,Auto insurance liability is a pre-requisite before you can register a vehicle in New York,(iii).,"[{'sp_id': '25', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,0ff7ad2dd0d8e9d65c34be0175a79b7a
Do I need insurance to register my car?,Yes. New York law requires that you have auto liability insurance coverage.,Yes,"[{'sp_id': '3', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
What happens if I forget to maintain my insurance?,Unfortunately you will be without registration and without a driver's license because the DMV will suspend both.,I will be fined.,"[{'sp_id': '5', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
Can I submit a copy of my Insurance Identification Card to DMV or should it only be the original document?,"You can submit a copy or even a fax as long as the DMV barcode reader can read and scan the barcode, otherwise, the DMV will not accept your card.",Yes,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
What do I do to register my vehicle if I already have my insurance?,"Once you have your insurance, the insurance company must show proof of insurance.",I will need to pay a fee to get my vehicle registered.,"[{'sp_id': '27', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
How many names can there be in the vehicle registration?,1 or 2 names on a registration registrants.,2,"[{'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}]",More than 2 names on a vehicle registration,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
What kind of insurance do I need to register my vehicle?,"New York law requires that you have auto liability insurance coverage with a minimun amount of liability coverage of $10,000 for property damage for a single accident.",(iii),"[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
Can there be 2 different names in the vehicle registration?,There can only be 1 or 2 names on a registration registrants. Fill and sign the form Vehicle Registration/Title Application PDF  MV-82 and provide their proofs of identity and date of birth. Both names must appear on the Insurance ID Card.,yes,"[{'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}]",More than 2 names on a vehicle registration,New York State Insurance Requirements#3_0,ce03f757b42419a8ebb693d7c9627d47
"Hey, do I need an insurance to register a vehicle? If so, what are the New York State Insurance requirements.","Yes, the DMV requires auto liability insurance to register a vehicle in New York .
",Yes,"[{'sp_id': '25', 'label': 'solution'}]","Yes. The DMV requires auto liability insurance to register a vehicle in New York. When you get insurance , your insurance company will issue proof of insurance in two ways. It will give you two original NY State Insurance ID Cards see a sample [3]",New York State Insurance Requirements#3_0,d77bed8d891da4e8e4374822dcbb98f3
"Okey, I have a bit of a problem: I have a different name on both my vehicle registration application and my Insurance Identification Card, do they have to be the same or that woudn't be a problem?","Yes, that's a problem. Your insurance cards and vehicles must have the same name.",No,"[{'sp_id': '40', 'label': 'solution'}]","Does the name on my vehicle registration application and Insurance Identification Card need to be the same? 
Yes. Your insurance cards must have the same name as the name on your vehicle registration application.",New York State Insurance Requirements#3_0,d77bed8d891da4e8e4374822dcbb98f3
I'll sort that out then. I want to know what sort of proof will I receive after getting the insurance?,"Your insurance company will issue a proof of insurance in two ways: 
1) They will either give you to original NY state Insurance Cards or provide you with acces to your digital electronic NY State Insurance.
2) They will send  an electronic notice of insurance coverage  to the DMV.",I want to know what kind of proof I will receive after getting the insurance.,"[{'sp_id': '27', 'label': 'solution'}]",Do I need insurance?,New York State Insurance Requirements#3_0,d77bed8d891da4e8e4374822dcbb98f3
"Great! I accidentally lost my Insurance Identification Card but I have a copy, would DMV accept a copy or a fax of my IIC?","Yes, they accept faxes or copies. Don't worry about that. However, if the barcode is not readable DMV won't accept it. ",a fax,"[{'sp_id': '44', 'label': 'solution'}]","Will the DMV accept copies or faxes of my Insurance Identification Card? 
Yes. However , the DMV will not accept a card if the DMV barcode reader cannot read scan the barcode.",New York State Insurance Requirements#3_0,d77bed8d891da4e8e4374822dcbb98f3
"Thanks! One more question, I was living in a different State a few months ago, so I have an Insurance coverage from another state, If I want to register my vehicle here in new york can that out-of-state insurance be accepted? ","No, those documents are not accepted. If you want to register a car in New York, it MUST have a New York State insurance coverage.",No,"[{'sp_id': '48', 'label': 'solution'}]","We will never accept out - of - state vehicle insurance coverage of any type. If your vehicle is registered in New York , it must have New York State auto liability insurance coverage. Your motorcycle must have insurance coverage any time it is",New York State Insurance Requirements#3_0,d77bed8d891da4e8e4374822dcbb98f3
"Hello, good morning. I recently moved here to New York and I want to get an Insurance for my new car. I was hoping you could help me with the requirements, and also telling me if my out of state insurance document would work?","For the requirements you just need your ID, your car, and the minimum wave coverage which is $10000, go to a DMV and you can begin your process. 
Regarding out of states documents: No. We will NEVER accept out of states insurance documents/coverages",Yes,"[{'sp_id': '46', 'label': 'solution'}]","Yes. The DMV requires auto liability insurance to register a vehicle in New York. When you get insurance , your insurance company will issue proof of insurance in two ways. It will give you two original NY State Insurance ID Cards see a sample [3]",New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
But what can I do with my insurance from another state?,"If your coverage time haven't lapse you can still use it there. Whenever you go to a different state, that you have an insurance in, DMV will cover you there. So, if you ever go back to that state your insurance will still work. ",I can use it to pay for my insurance from another state.,"[{'sp_id': '46', 'label': 'solution'}]",Out-of-state insurance documents,New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
"If my vehicle is registered here in new york, would that be a problem when I visit another state I have a insurance in? ","If your vehicle is registered in New York, it MUST have a New York insurance. If you go to texas (where you have a Insurance coverage) you'll have to first register the vehicle there, in order to be able to use their insurance. ",Yes,"[{'sp_id': '48', 'label': 'solution'}]","Yes. To register a vehicle in New York State you must have New York State issued automobile liability insurance coverage. If you do not maintain the coverage , the DMV can suspend your vehicle registration and your driver license.",New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
 What if I don't use the vehicle?,"As long as your registration is valid, your insurance will remain in effect.",keep the other paper card,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]",Cards with you. The DMV office will keep the paper card. Keep the other paper card with the vehicle as your proof of insurance. Anyone operating your vehicle must be able to provide proof of insurance while they are operating the vehicle.,New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
Does that work for motorcycles too? ,"Motorcycles are the black sheep in the family:Your motorcycle must have insurance coverage any time it is operated on a public road or highway. Unlike most other motor vehicles, motorcycles are registered for one year rather than two. By any means your motorcycle should operate on public highways without liability coverage in effect.
",yes,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]","operated on a public road or highway. Unlike most other motor vehicles, motorcycles are registered for one year rather than two , and all motorcycle registrations expire on April 30. Also , you can terminate your motorcycle liability insurance",New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
When do my motorcyle registration expire? ,On April 30.,April 30,"[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]","operated on a public road or highway. Unlike most other motor vehicles, motorcycles are registered for one year rather than two , and all motorcycle registrations expire on April 30. Also , you can terminate your motorcycle liability insurance",New York State Insurance Requirements#3_0,d544d461086e7facc9fec5206cb6eadc
or can i register without one?,yes,no,"[{'sp_id': '2', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,4f4ecf4f2b55a32c7636046832a780c2
"I was just wondering if i need insurance to register my vehicle?
","yes, the DMV requires you to have insurance in order to register your vehicle.",Yes,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]",Do I need insurance to register my vehicle?,New York State Insurance Requirements#3_0,afe95ae4226e9b2b691fae4298351875
Tell me about county taxes and supplemental fees,This are taxes that all residents of New York City and several counties in New York must pay for the registration of a commercial vehicle or the renewal of any commercial vehicle registration. These taxes are collected by the DMV for the city and the counties.,county use taxes and supplemental fees,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]",County use taxes and supplemental fees,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",14bf00331123b8ad7ddef90f7de8b081
What about the supplemental MCTD fee for taxis?,"In the case of a passenger vehicle like a taxi, the supplemental MCTD fee is $50 for two years. All registrants for TC vehicles must pay the tax,","This tax applies to Medallion taxis with a plate number configuration of "" TnnnnnC "" or "" TnnnnnC ""","[{'sp_id': '30', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]","Agricultural AGR, Ambulance AMB, Farm FAR, Historical HIS, House Trailer HOU, Semi Trailer SEM, Special Purpose Commercial SPC, and Trailer TRL. This tax applies to Medallion taxis with a plate number configuration of "" TnnnnnC "" or "" TnnnnnnC "".","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",14bf00331123b8ad7ddef90f7de8b081
How much is the vehicle use tax?,"It's $80 for 2 years for all passenger vehicle registrations and renewals. For Livery and for-hire vehicles, the tax is $400 for one year.",$80,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]",All passenger vehicle original registrations and renewals Vehicle use tax - $80 for 2 years $40 / year Livery and for - hire vehicles in these registration classes - $400 for 1 year 3 Livery OML Bus (OMR) Taxi OMT Supplemental MCTD fee - $50 for two,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",14bf00331123b8ad7ddef90f7de8b081
"My vehicle registration is from Manhattan, New York. Does the tax apply to my vehicle?","Yes, your location apply to the vehicle use tax for all passenger registrations and renewals.",yes,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]",Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",14bf00331123b8ad7ddef90f7de8b081
"tell me about the sales tax, how can I determine the fee?","For this, you should add 3.25% to the fee listed on the cart and then change the result to the nearest 0.25$",The amount of the sales tax depends on the purchase price and your locality,"[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]",The chart show the use taxes and supplemental fees for all original registrations and renewals. The amount of the sales tax depends on the purchase price and your locality. You can see the current sales tax rates by jurisdiction [3] at the,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",14bf00331123b8ad7ddef90f7de8b081
I need help to determine the fees of my commercial vehicle.,To determine the correct fee you have to use both the registration fee and county use tax charts.,I need to know how much it costs to maintain it.,"[{'sp_id': '2', 'label': 'solution'}]",Determine the fees for commercial vehicles,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
"What fees apply if my vehicle is registered in Manhattan, New York.","For the renewal or original registration of all passenger vehicles, the vehicle use tax is 80$ for 2 years and for livery and for-hire vehicles in these registration classes, the fee is 400$ for 1 year.",a vehicle use tax,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]",Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
What about the supplemental MCTD fee?,The supplemental MCTD fee is 50$ for 2 years.,county use taxes,"[{'sp_id': '30', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]",County use taxes and supplemental fees,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
And for the use tax for counties outside of New York City?,You can see the use taxes and supplemental fees for all original registrations and renewals on the chart. The sales tax depends on the purchase price and your locality. You can go to the Department of Taxation and Finance website to see the current sales tax rates per jurisdiction.,county use tax,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",County use tax chart for counties outside of New York City,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
Where can I know more about these taxes?,You can ask the city or county where you reside or have a business.,the U.S. Department of Commerce,"[{'sp_id': '18', 'label': 'solution'}]",The chart show the use taxes and supplemental fees for all original registrations and renewals. The amount of the sales tax depends on the purchase price and your locality. You can see the current sales tax rates by jurisdiction [3] at the,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
What charts should I use to determine the fees for commercial vehicles?,You have to use the registration fee and the county use tax charts.,a commercial vehicle fee chart,"[{'sp_id': '2', 'label': 'solution'}]",Determine the fees for commercial vehicles,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",2584ea78406f561ad23b66abcd9a7cee
I need help on how to calculate the fees of a commercial vehicle.,"For that, you have to use the charts for the registration fee and the county use tax.",How much does it cost to repair a commercial vehicle?,"[{'sp_id': '2', 'label': 'solution'}]",Determine the fees for commercial vehicles,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",f6b78d79ddfde99fc69306fa67faf1d6
"Please tell me more about the county use tax chart for counties outside New York City,","You can use the chart to determine the use taxes and supplemental fees for all original registrations and renewals. For example, the amount of sales tax depends on your locality and what was the purchase price. You can know more about the current rates by jurisdiction at the Department of Taxation and Finance website.",County use tax chart for counties outside of New York City,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",County use tax chart for counties outside of New York City,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",f6b78d79ddfde99fc69306fa67faf1d6
