,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
241,I heard that liability insurance are not required by some trailers. So do i need to surrender the plates if the trailer is not insured?,"Yes however, if the trailer does not have a valid registration, you need to surrender the plates regardless of whether the trailer required or not to have a liability insurance.",Yes,"Even though some trailers are not required to have liability insurance ,  you must surrender the plate if the trailer does not have a valid registration. ",,0.0769230769230769,1.0,0.04,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5523169,0.52696466
242,"After i remove the plates and stickers at the DMV Office to surrender my plates, what should i do?",You will need to check the plates. Plate attached with plate frames and fasteners will not be accepted.,I should surrender the license,Step 1 :  Remove plates and stickers ,lapse in the liability insurance coverage.,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0460415812777496,0.0133313640362093,0.0649435767210324,0.0176574081715307,0.4447347,0.53869677
243,"For lost, stolen or destroyed plates, can i get a new one using the old registration?",No. You need to surrender the registration and a new registration and plates will be issued after that by the DMV.,Yes.,"Yes.  You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ",Yes.,0.0,0.0,0.0,it is not possible to tell,0.0714285714285714,1.0,0.037037037037037,No,0.4518010018049224,0.0863140079204974,0.4518010018049224,0.0863140079204974,0.50005484,0.51850885
244,How can I get a refund?,Do you want a refund after surrendering your plates?,You can get a refund by contacting the county motor vehicle office.,"

Will I receive a refund when I surrender my plates? 
",County motor vehicle offices will charge you a $1 fee to process the surrender.,0.2222222222222222,0.2,0.25,yes,0.1904761904761905,0.1666666666666666,0.2222222222222222,no,0.0266826231559894,0.0086095275695669,0.0291998274120329,0.0091702713004902,0.45989996,0.5898507
245,Yes,See registrations refunds for surrendered plates for more information,Yes,It depends.  See registrations refunds for surrendered plates [3] for more information. ,,0.0,0.0,0.0,Yes,0.0,0.0,0.0,Yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5523169,0.52696466
246,Do I need to surrender motorcycle plates?,It s not necessary to surrender motorcycle plates but your motorcycle must be insured if you ride it,Yes,"It s not necessary to surrender motorcycle plates ,  but your motorcycle must be insured if you ride it. ",Yes.,0.0,0.0,0.0,no,0.0,0.0,0.0,It's impossible to say,0.4204482076268572,0.080324235179392,0.4854917717073234,0.0862145427090973,0.50005484,0.52696466
247,When do I need to give up my plates?,Before you end the vehicle 's liability insurance coverage,Before you end the vehicle's liability insurance coverage,Before you end the vehicle's liability insurance coverage. ,"When you need to surrender plate(s)
Before you end the vehicle's liability insurance coverage.",0.7999999999999999,0.8571428571428571,0.75,yes,0.7000000000000001,0.5384615384615384,1.0,yes,0.0232259800909733,0.007704622329379,0.0380609581206385,0.011630795781368,0.60940826,0.5817049
248,Can I surrender my plates temporarily?,"Yes, see special procedures to surrender plates for a season temporary surrender of plates",Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates.,Yes.  See special procedures to surrender plates for a season [4] temporary surrender of plates. ,See special procedures to surrender plates for a season [4] temporary surrender of plates.,0.8148148148148148,0.7857142857142857,0.8461538461538461,yes,0.8148148148148148,0.8461538461538461,0.7857142857142857,yes,0.0242670086972961,0.007995031363417,0.0218551415221788,0.0072619128926007,0.6783831,0.6931441
249,What happens if my plates are missing?,Have they been lost or stolen?,The DMV can issue you a new registration and plates.,"

Do I need to surrender the registration if the plates are lost, destroyed or stolen? 
",In these cases the DMV can issue you a new registration and plates.,0.0,0.0,0.0,yes,0.1666666666666666,0.1818181818181818,0.1538461538461538,no,0.0310932702713322,0.0097649112778688,0.0355395115283188,0.010689099933275,0.63138044,0.6506876
250,Yes stolen,"Then you need to report plates that are lost , stolen or destroyed and surrender the registration. In these cases the DMV can issue you a new registration and plates",Yes,"Yes.  You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ",Yes.,0.0,0.0,0.0,No,0.0714285714285714,1.0,0.037037037037037,no,0.4518010018049224,0.0863140079204974,0.4854917717073234,0.0862145427090973,0.575791,0.5322962
251,"Hello my vehicle plates were stolen, what do I do? Please help me.",You will need to surrender your registration if the plates have been stolen.,"You need to report plates that are lost, stolen or destroyed [5]. You need to report motorcycle plates if there is a","

Do I need to surrender the registration if the plates are lost, destroyed or stolen? 
","You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.",0.3636363636363636,0.2857142857142857,0.5,no,0.7142857142857142,0.6666666666666666,0.7692307692307693,yes,0.0213188487829981,0.0070953267291178,0.0178726297557984,0.0061238867716208,0.9556676,0.80487454
252,will i get a refund when i surrender my plates?,will i receive a refund when i surrender my plates. does this apply to you?,Yes,"

Will I receive a refund when I surrender my plates? 
",Yes.,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,yes,0.3799178428257962,0.072581139846527,0.4854917717073234,0.0862145427090973,0.575791,0.5322962
253,I need help to renew my non-driver ID card,Ok. You can renew your non-driver ID card only 1 year before and up to 2 years after your card expires.,No,You can renew 1 year before and up to 2 years after your non - driver ID expires. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.5226847,0.53087276
254,"My ID card is an Enhanced non-driver ID, is the cost the same?",the additional 30$ still applies to the renewal.,no,the additional $30.00 still applies. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.5226847,0.5243479
255,In case I'm overseas what can I do to renew my non-driver ID card?,When overseas you can renew your non-driver ID card via mail.,submit the renewal notice we mailed you,you must renew your non - drivers ID card through the mail. ,"Please submit the renewal notice we mailed you , or if you don't have it , an Application for Permit, Driver License or Non - Driver ID Card pdf [5] MV-44 the appropriate
fee We recommend that you send us a pre - addressed priority mail return envelope with your application.",0.1176470588235294,0.1666666666666666,0.0909090909090909,yes,0.2264150943396226,0.1395348837209302,0.6,yes,0.0078969796856232,0.0030548825341756,0.0522999606345228,0.0149398769191851,0.5902368,0.5502435
256,If my Temporary Visitor status is extended can I renew my non-driver ID card?,"for that case, you have to go to a DMV office with your updated paperwork from the DHS and we'll update our records to show your new status so you can renew your non-driver ID card.",yes,you must go to a DMV office with your updated paperwork from the United States Department of Homeland Security DHS.  We will update our records to show that your Temporary Visitor status has been extended so you can renew your non - driver ID card.  Your new non - driver ID card will have your new temporary visitor expiration date. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5226847,0.53154665
257,"My father is 64 years old, can he get a reduced fee benefit when renewing his non-driver ID card?","Yes, he is eligible to get a reduced fee or even ""No Fee"" ID card.",Yes,you are eligible for a reduced fee or' No Fee' ID.  See the section Reduced fee or' No Fee' non driver IDs on this page for more information. ,,0.1333333333333333,1.0,0.0714285714285714,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5226847,0.5322962
258,What would apply to him? he also receives SSI.,"Well, for his case, he receives SSI and is over 62 years old, he can get the ""No Fee"" renewal. The fee for those under 62 is $6.50.",he also receives SSI.,"If you receive Supplemental Security Income SSI and  are under age 62 ,  your fee is $6.50 ","If you apply by mail , send us a photocopy of your proof of SSI.",0.1999999999999999,0.75,0.1153846153846153,yes,0.2758620689655172,0.3076923076923077,0.25,yes,0.0338479037180195,0.0105488313364488,0.0956040878752125,0.0242147532201448,0.5230565,0.48051354
259,"Yes, I need to know more about how to renew my non-driver ID card",You must know that you can only renew your non-driver ID card if it's between the time limits of 1 year prior and 2-year post its expiration date.,Yes,You can renew 1 year before and up to 2 years after your non - driver ID expires. ,,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5226847,0.5322962
260,What if it's expired for more than 2 years?,"Then you can't renew it, no exceptions.",you can t renew,You can renew 1 year before and up to 2 years after your non - driver ID expires. ,"If it is expired for 2 years or more, you can t renew - there are no exceptions.",0.3636363636363636,0.5,0.2857142857142857,yes,0.2941176470588235,0.2941176470588235,0.2941176470588235,yes,0.0270134097815687,0.0087339959280305,0.1280220256953781,0.0302156704004687,0.82709336,0.8325931
261,"Who can opt for the reduced fee or ""No Fee"" non-driver IDs?","In case you receive Supplemental Security Income and are under 62 years old, your fee would be 6.50$",under age 62,"If you receive Supplemental Security Income SSI and  are under age 62 ,  your fee is $6.50 ","Reduced fee or 'No Fee' non-driver IDs
If you receive Supplemental Security Income SSI and are under age 62 , your fee is $6.50 are age 62 or older , you can get a' No Fee' renewal If you have an Enhanced non - driver ID , the additional $30.00 still applies.",0.1904761904761905,0.6666666666666666,0.1111111111111111,yes,0.5245901639344263,0.3555555555555555,1.0,yes,0.0089074094978022,0.0034187243933183,0.1543909476981724,0.0347189497412106,0.74047244,0.51406384
262,Is there any alternative to renew a non-driver ID card that's expired for over 2 years?,"No, there is no exception to this.",Yes,there are no exceptions. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5304776,0.5710732
263,So what can I do with my over 2 years expired non-driver ID card?,You have to get a new original non-driver ID card.,Renewal,you must apply for an original non - driver ID card.  See Get a non - driver ID card NDID [8]. ,"Renewal anytime within this period will not affect the expiration date of
your new non - driver ID card or the fees.",0.0,0.0,0.0,yes,0.2222222222222222,0.2105263157894736,0.2352941176470588,no,0.0187921297633889,0.0064389447127255,0.2414977936793221,0.0483885123252722,0.8431455,0.6719854
264,I need to renew but I'm planning on going on a trip soon.,"We recommend you to renew before your trip so you can get an Enhanced or REAL ID, and avoid another visit to the office later.",Yes,"We recommend you renew in a DMV now to get an Enhanced or REAL ID, and avoid a second office visit later.  2 Learn about Enhanced, REAL ID and Standard documents [2]. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5304776,0.5710732
265,"I need all possible information about renew my non-driver ID card, please.",Are you under 21 years old?,i need all possible information about renew my non-driver ID card,"

If you are turning 21 soon 
","Renew non-driver ID card[1]
You can renew 1 year before and up to 2 years after your non - driver ID expires.",0.0,0.0,0.0,yes,0.074074074074074,0.0476190476190476,0.1666666666666666,it is not possible to tell,0.0184762939640459,0.0062711292805604,0.0283472779529816,0.0088575545398586,0.9746902,0.66929877
266,"I want to renew my non-driver ID card, please, help me with info about it.",You can renew 1 year before and up to 2 years after your non-driver ID expires.,"Yes, please",You can renew 1 year before and up to 2 years after your non - driver ID expires. ,"If you are 62 or older or you receive Supplemental Security Income SSI , you are",0.0,0.0,0.0,no,0.0625,0.0666666666666666,0.0588235294117647,yes,0.0256234033665386,0.008284578010523,0.153207788120092,0.0338031115895521,0.5389313,0.5466065
267,Can I renew my non-driver ID card if it expired 3 years ago?,"No, just 1 year before and up to 2 years after your non - driver ID expires.",Yes,You can renew 1 year before and up to 2 years after your non - driver ID expires. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5304776,0.5710732
268,"I am going out of the country for a while and would like information regarding the renewal of my non-driver ID, can you help me with this, please?","Before your trip I recommend that you go through a DMV office and get an Enhanced or REAL ID , and avoid a second office visit later.","Yes, I am going to the United States.","We recommend you renew in a DMV now to get an Enhanced or REAL ID, and avoid a second office visit later.  2 Learn about Enhanced, REAL ID and Standard documents [2]. ","If you are 62 or older or you receive Supplemental Security Income SSI , you are",0.0666666666666666,0.1428571428571428,0.0434782608695652,no,0.0909090909090909,0.1333333333333333,0.0689655172413793,it is not possible to tell,0.0266859139891407,0.00862810974259,0.0543036868784661,0.0153621051425728,0.5389313,0.5281132
269,Do I need to know something important before going to a DMV office?,You must bring an original copy of proof of your eligibility to get a reduced fee.,Yes,you must bring an original copy of proof. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5304776,0.5710732
270,What is my fee if I receive Supplemental Security Income SSI and I am 60 years old?,"If you are 60 years old,, your fee is $ 6.50.",$6.50,"If you receive Supplemental Security Income SSI and  are under age 62 ,  your fee is $6.50 ","Query TPQY letter Report of Confidential Social Security Information SSA-2258 Benefit Verification letter you must call the Social Security Administration in advance to obtain this letter : 1 - 800 - 772 - 1213 If you are age 62 or older and receive
Supplemental Security Income SSI , your fee is $6.50
You will get your new ID card in 2 weeks",0.1818181818181818,1.0,0.1,No,0.4166666666666666,0.2678571428571428,0.9375,yes,0.0067212078593375,0.0026749253034513,0.3593041119630842,0.0682622129736325,0.69854677,0.7379539
271,I am somewhat busy and prefer to renew my Standard by mail. There is a problem with that?,"If you renew by mail, your new ID will show: ""NOT FOR FEDERAL PURPOSES"".",I am not sure if I am a good candidate for the job.,your new ID will show :' NOT FOR FEDERAL PURPOSES'. ,You must come into an office to take a new picture.,0.2399999999999999,0.2727272727272727,0.2142857142857142,it is not possible to tell,0.1111111111111111,0.1111111111111111,0.1111111111111111,no,0.0353934901791092,0.0106091066687233,0.0391693356563111,0.0117409065344482,0.42224848,0.4684727
272,I also wants to request a transfer receipt.,"When not eligible for a refund or wanting a transfer receipt, the DMV office can give you a Receipt FS-6 T for you to use to transfer the registration to another vehicle.",Yes.,the DMV office issues a Receipt FS-6 T that you can use to transfer the registration to another vehicle. ,Yes.,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,Yes,0.4204482076268572,0.080324235179392,0.4204482076268572,0.080324235179392,0.4699767,0.5321989
273,What do I need to apply for a full 2-year refund?,you have to surrender the vehicle plate and the unused registration sticker and stop at your local DMV office and request a 2-year refund.,a receipt,you must surrender the vehicle plates and the unused registration sticker and stub at a DMV office and request a 2-year refund. ,How do I apply for a full 2-year refund if the registration was never used?,0.0,0.0,0.0,no,0.1935483870967742,0.2307692307692307,0.1666666666666666,yes,0.028483163462682,0.0091132079466705,0.2049293843170881,0.0432773230635696,0.4959028,0.5052835
274,"My registration sticker is attached to the vehicle windshield, is that a problem?","yes, you can't remove the sticker and can't apply for a full refund.",yes,you cannot remove the sticker and apply for a full refund. ,,0.1666666666666666,1.0,0.0909090909090909,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.50579363,0.53610027
275,I want to know more about the refunds-,I can give you some examples of how the refunds are determined.,The refund amount is determined by the amount you paid.,Here is an example to show how your refund amount is determined. ,"Refunds
Here is an example to show how your refund amount is determined.",0.2105263157894737,0.25,0.1818181818181818,yes,0.8695652173913043,0.8333333333333334,0.9090909090909092,yes,0.0300468866252339,0.0095494166513574,0.0374337622946358,0.0113690036942969,0.4161476,0.49253684
276,"yes please, tell me how are the refunds determined.","for example, you paid 137.50$ to register your vehicle for two years. In the amount of money you paid is included 62.50$ for the two years registration, that is 31.25$ per year, there's also included 50$ for the tittle certification and the final 25$ is for the vehicle registration.",Your refund amount is determined by the amount you paid.,"You paid $137.50 to register your vehicle for two years.  The amount you paid included $62.50 for the two years of the registration $31.25 per year, $50.00 for the title certificate and $25.00 for the vehicle plates.  You surrender the vehicle plates during the first year of the registration , ","Refunds
Here is an example to show how your refund amount is determined.",0.1886792452830188,0.5555555555555556,0.1136363636363636,it is not possible to tell,0.1132075471698113,0.25,0.073170731707317,yes,0.029304414918758,0.0093134463904309,0.0367560729254756,0.0111979241070235,0.4161476,0.49471092
277,"So, what do I need to do to get a refund.","After surrendering your plates, the receipt FS-6T indicates if you are eligible for a refund. If you are eligible and you do not request a transfer receipt, we'll process your refund immediately and you'll receive it in your mail after several weeks.",You need to pay the registration fee.,"your Receipt FS-6 T indicates if you are eligible to receive a refund.  If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in the mail in several weeks. ",You paid $137.50 to register your vehicle for two years.,0.0444444444444444,0.1666666666666666,0.0256410256410256,yes,0.1568627450980392,0.4,0.0975609756097561,yes,0.038280215420124,0.0116622618511009,0.0560297561081324,0.0158503971631282,0.5431078,0.6166791
278,How can I know again if I'm eligible for a refund?,"Check your Receipt FS-6T, there you can find out if you are eligible for a refund.","When you surrender your plates, your Receipt FS-6 T indicates if you are eligible to receive a refund. If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in","your Receipt FS-6 T indicates if you are eligible to receive a refund.  If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in the mail in several weeks. ","If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in",0.2807017543859649,0.1904761904761904,0.5333333333333333,yes,0.6060606060606061,0.8,0.4878048780487805,,0.0154513158007705,0.0054668086445769,0.0091700047893627,0.0034974489688822,0.47125578,0.5346173
279,"so, what amount would be the refund in the example case?","in the example, from the 137.50$ paid and if you surrender your vehicle plates during the first year of the registration, you'll qualify for a 30.25$ refund.",$31.25,"You paid $137.50 to register your vehicle for two years.  The amount you paid included $62.50 for the two years of the registration $31.25 per year, $50.00 for the title certificate and $25.00 for the vehicle plates.  You surrender the vehicle plates during the first year of the registration , ",You paid $137.50 to register your vehicle for two years.,0.0,0.0,0.0,"You paid $137.50 to register your vehicle for two years. So, the refund amount would be 31.25. The answer: 31.25.",0.392156862745098,1.0,0.2439024390243902,30.25,0.0412627164218497,0.0125708959136723,0.3021375397356768,0.0588368579169766,0.5431078,0.7014221
280,I need to know more about refunds,Do you want an example to show how the refund amount is determined?,What is the difference between a refund and a title certificate?,Here is an example to show how your refund amount is determined. ,"Refunds
Here is an example to show how your refund amount is determined.",0.2105263157894737,0.25,0.1818181818181818,no,0.8695652173913043,0.8333333333333334,0.9090909090909092,yes,0.0300468866252339,0.0095494166513574,0.0311171467507213,0.0096977802666738,0.97237444,0.56475466
281,"Yes, please show me the example.","Let's say you paid 137.50$ to register your vehicle for a period of 2 years. In the amount paid, there is included a 62.50$ for the two years or the registration, 32.25$ per year, 50$ for the title certificate and 25$ for the vehicle's plates. In this case, the amount to refund would be of 30.25$","You paid $137.50 to register your vehicle for two years. The amount you paid included $62.50 per year, $31.25 per year, $50.00 for the title certificate and $25.00 for the vehicle plates. You surrender the vehicle plates during the first year of the registration, and you qualify for a refund of $30.25. This is a refund of the $31.25 fee for the second year of the registration with the $1 processing fee.","You paid $137.50 to register your vehicle for two years.  The amount you paid included $62.50 for the two years of the registration $31.25 per year, $50.00 for the title certificate and $25.00 for the vehicle plates.  You surrender the vehicle plates during the first year of the registration , ","The amount you paid included $62.50 for the two years of the registration $31.25 per year, $50.00 for the title certificate and
$25.00 for the vehicle plates.",0.462962962962963,0.4166666666666667,0.5208333333333334,Yes,0.6349206349206349,0.9090909090909092,0.4878048780487805,Yes,0.0150056847170021,0.0053807716188157,0.0058226181470558,0.0023665147069993,0.45314717,0.53882545
282,"And if I changed my name, can I still get a refund?","yes, you can. First, you have to surrender the vehicle plates at a DMV office and then request a transfer receipt, not a refund receipt. Secondly, you have to send some items to the address on the Request for Refund MV-215 form.",Yes,"Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt  send these items to the address on the Request for Refund MV-215 form ",Yes.,0.054054054054054,1.0,0.0277777777777777,no,0.0,0.0,0.0,no,0.3799178428257962,0.072581139846527,0.4854917717073234,0.0862145427090973,0.57569957,0.5838211
283,"I have my unused registration sticker and stop and I got a refund for the second year of registration, can I get a refund for the first year?","Yes, you may be eligible to apply for the first year of the registration fee refund. You have a maximum 60 days after the date you got issued the registration to apply for the first year of the registration fee refund.",I can't apply for a refund for the first year of registration.,you may be eligible to apply for the 1st year of the registration fee.  You have a maximum of 60 days after the date the registration was issued to apply for the 1st year of the registration fee. ,You can apply for a refund of the 2-year registration fee ONLY if the registration was never used and it is not more than 60 days from the date the registration was issued.,0.3181818181818182,0.7,0.2058823529411764,yes,0.3728813559322034,0.3928571428571428,0.3548387096774194,yes,0.0129249040888381,0.0046909649158427,0.0336319470175422,0.010425595975224,0.53801876,0.56908315
284,If the registrant died is it possible to get a refund?,"Yes, in that case, the DMV will issue the refund to the name of the state. You'd have to surrender the vehicle plates at a DMV office and ask for a transfer receipt.",Yes,"DMV will issue the refund to the name of the estate.  Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt ",Yes.,0.074074074074074,1.0,0.0384615384615384,it is not possible to tell,0.0,0.0,0.0,no,0.4204482076268572,0.080324235179392,0.537284965911771,0.0954120756313892,0.57569957,0.5838211
285,I want to know how the refunds are determined and the period in which I should surrender my plates.,I can give you an example of how a refund is determined.,I want to know how the refunds are determined and the period in which I should surrender my plates.,Here is an example to show how your refund amount is determined. ,"When you surrender your plates , your Receipt FS-6 T indicates if you are eligible to receive a refund.",0.2222222222222222,0.1764705882352941,0.3,yes,0.2142857142857142,0.1764705882352941,0.2727272727272727,no,0.0198592677699955,0.0066821819851063,0.0217890238319511,0.0072866666165318,0.6642401,0.6880356
286,Can I get a refund for the first year of my registration after receiving a refund for the second year?,"Yes, but only if you have the unused registration sticker and stub. If so, then you are eligible for the refund of the first year of the registration. You have a maximum of 60 days after the date the registration was made to apply for a refund for the first year of the registration fee.",Yes,you may be eligible to apply for the 1st year of the registration fee.  You have a maximum of 60 days after the date the registration was issued to apply for the 1st year of the registration fee. ,,0.0434782608695652,1.0,0.0222222222222222,no,0.0,0.0,0.0,Yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.54547167,0.5838211
287,"In case the registrant passed away, can I get a refund?","Yes. The refund will be issued to the name of the state. You need to surrender the vehicle plates at DMV office and request a transfer receipt, not a refund receipt.",Yes,"DMV will issue the refund to the name of the estate.  Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt ",Yes.,0.0769230769230769,1.0,0.04,it is not possible to tell,0.0,0.0,0.0,No,0.4204482076268572,0.080324235179392,0.537284965911771,0.0954120756313892,0.57569957,0.5838211
288,My registration sticker was attached to the windshield.,"In that case, you can not remove the sticker and can't apply for a refund.",I don't know,you CANNOT remove the sticker and apply for a refund. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.1499110694671168,0.0337115288433557,0.54547167,0.53275216
289,How can I know if I'm eligible for a refund?,"After confirming your eligibility, the DMV will issue a receipt that displays ""two year refund""","When you surrender your plates, your Receipt FS-6 T indicates if you are eligible to receive a refund.","the DMV office will issue a receipt that displays "" two year refund. ","When you surrender your plates , your Receipt FS-6 T indicates if you are eligible to receive a refund.",0.2,0.1764705882352941,0.2307692307692307,yes,0.1481481481481481,0.1176470588235294,0.2,yes,0.0201450860831264,0.0067783532037603,0.0208870482312295,0.0070174237969806,0.6642401,0.6427866
290,So there's nothing I can do if the sticker was attached to the windshield?,"You can't apply for a full refund if you attached the sticker, you can't remove it.",you CANNOT remove the sticker and apply for a refund,you cannot remove the sticker and apply for a full refund. ,"If the sticker was attached to the windshield or the vehicle plate , you CANNOT remove the sticker and apply for a refund.",0.5454545454545454,0.75,0.4285714285714285,yes,0.6153846153846153,0.4705882352941176,0.8888888888888888,yes,0.017655631434798,0.0060956167075492,0.0412686993872543,0.0124122485902809,0.8770627,0.93322086
291,What is needed in order to apply for a full 2-year refund?,The full 2-year refund can only be applied if the registration was never used and it's been no more than 60 days since the date the registration was issued. A processing fee of 1$ is deducted from the refund amount.,a receipt,You can apply for a refund of the 2-year registration fee ONLY if the registration was never used and it is not more than 60 days from the date the registration was issued.  you can apply for a refund of the 2-year fee that you paid when you renewed the registration.  A processing fee of $1 is subtracted from the refund amount. ,How do I apply for a full 2-year refund if the registration was never used?,0.0,0.0,0.0,no,0.2769230769230769,0.6923076923076923,0.173076923076923,yes,0.0288327155219767,0.0092250473709926,0.2049293843170881,0.0432773230635696,0.63133705,0.4823695
292,How would I go about getting a refund for my surrendered vehicle plates?,I can give you an example to explain how your refund amount is determined,Transfer the remaining registration credit to another vehicle you want to register,Here is an example to show how your refund amount is determined. ,"When you surrender your vehicle plates to the DMV , you may be eligible to transfer the remaining registration credit to another vehicle you want to register, or get a refund for the registration fee.",0.1666666666666666,0.1818181818181818,0.1538461538461538,yes,0.1463414634146341,0.1,0.2727272727272727,It's impossible to say,0.0104783725588176,0.0038838795963476,0.0260289603147676,0.0084492381559186,0.59021515,0.5352204
293,"What happens if my name has changed since I registered the plates, can I still get a refund?","If your name had changed and you are looking for a refund, bring the plates with you to the DMV office when surrendering. Yu must request a transfer receipt and not a refund receipt. You then send these to the address that you'll find on the Request for Refund MV-215 form",Yes,"Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt  send these items to the address on the Request for Refund MV-215 form ",Yes.,0.0,0.0,0.0,no,0.0,0.0,0.0,Yes,0.3799178428257962,0.072581139846527,0.537284965911771,0.0954120756313892,0.5086187,0.5146654
294,How is my refund actually determined?,"When you registered your plates, you paid $137.50, which was for two years. This amount included $62.50, which was the registration fee for two years, that is $31.25 per year. Also included was $50.00 for the title certificate and then $25.00 for the vehicle plates. The registration fee for one year is refunded to you, as you surrendered the plates during the first year of registration ","When you surrender your plates, your Receipt FS-6 T indicates if you are eligible to receive a refund. If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in","You paid $137.50 to register your vehicle for two years.  The amount you paid included $62.50 for the two years of the registration $31.25 per year, $50.00 for the title certificate and $25.00 for the vehicle plates.  You surrender the vehicle plates during the first year of the registration , ","If you are eligible for a refund and you do not request a transfer receipt, we will process your refund automatically and you will receive it in",0.1372549019607843,0.1666666666666666,0.1166666666666666,it's impossible to say,0.1212121212121212,0.16,0.0975609756097561,automatic,0.0149440214472438,0.0052873235319197,0.0091700047893627,0.0034974489688822,0.64154667,0.61098695
295,"If the person who registered a vehicle dies, is a refund possible?","If a person dies, a refund for the registration of the vehicle is issued to the estate of the person by the DMV. The plates must be surrendered at the DMV office and a transfer receipt requested instead of a refund receipt",Yes,"DMV will issue the refund to the name of the estate.  Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt ",Yes.,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.4204482076268572,0.080324235179392,0.4854917717073234,0.0862145427090973,0.5086187,0.5146654
296,Wat happens if the registration sticker belonging to the deceased is attached to the windshield or the vehicle plate of the vehicle in question?,"If the registration sticker of the deceased is attached to the windshield or vehicle plate of the registered vehicle, it can not be removed a refund applied for",you CANNOT remove the sticker and apply for a refund,you CANNOT remove the sticker and apply for a refund. ,"If the sticker was attached to the windshield or the vehicle plate , you CANNOT remove the sticker and apply for a refund.",0.1935483870967741,0.375,0.1304347826086956,it is not possible to tell,0.6399999999999999,0.4705882352941176,1.0,yes,0.018623948737085,0.0064299288021252,0.0407428761070354,0.0122540984821956,0.8770627,0.93322086
297,What amounts are refundable if I return my plates to the DMV? ,Are you wanting to transfer the remaining registration credit to another vehicle that you need to register? ,$31.25,"If you transfer your remaining registration to another vehicle , ",You paid $137.50 to register your vehicle for two years.,0.0,0.0,0.0,No,0.4210526315789474,0.4,0.4444444444444444,no,0.0362031925244163,0.0110294862876766,0.0,0.0,0.46900418,0.400357
298,"I wasn't wanting to transfer the credit that way.  I was not aware that I could, but, since you said that it is possible to transfer the remaining registration credit to another vehicle, I might wait as I am about to purchase my husband a new car. ","When you surrender your vehicle plates to the DMV, you may be eligible to transfer the remaining registration credit to another vehicle you want to register, or get a refund for the registration fee.  You get a refund or registration transfer credit for your vehicle plate fee, title certificate fee and any other fee or tax that you paid when you registered the vehicle. ",I will wait until I have a new car.,your new registration will expire the same day as your old registration.  You can only use the transfer credit for a new original registration.  You cannot use it for a registration renewal. ,"You cannot use it for a registration
renewal.",0.0,0.0,0.0,yes,0.4,1.0,0.25,no,0.0458960902044774,0.0134555755494115,0.0564936678895577,0.0158167913306541,0.6170658,0.5521846
