question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
"I live outside of New York and I'm exempt from the vehicle use tax in my county, How do I pay my fees?",You must complete the form UT-11C if you are living outside New Yor City.,the city or county,"[{'sp_id': '20', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",201c3cdadbca8728e390792201cdc049
"I am from New York and I want to register my vehicle. Do I have to pay any taxes? If so, where should I go?","Yes, you must pay a vehicle use tax when they register a commercial vehicle, To pay your vehicle taxes, you must go to the nearest DMV office or your preferred one.",The DMV,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",201c3cdadbca8728e390792201cdc049
"I'm a little lost, I don't know anything about paying my vehicle taxes or where to go.","Don't worry,  ask in your city or county where you reside.",I'm exempt from the vehicle use tax in the county,"[{'sp_id': '18', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",201c3cdadbca8728e390792201cdc049
"Morning, I would like to have some information regarding my taxes and fees. I got a car today, do I have to pay an use tax or fees?.","If you are a resident of New York, you MUST pay a vehicle use tax when you register your car. ",use tax,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",02aac14a4ec65acc080a056b9eb937b9
"I'm in a county outside of NY, could you tell me the use tax and fee that I have to pay?","To determine the use tax you should be paying in counties outside of NY state please use this chart: www.chartfortaxesoutsidenewyorkstate.com, find your location in the chart and then add 3.25% to the fee listed in the chart. ",use tax,"[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]",County use tax chart for counties outside of New York City,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",02aac14a4ec65acc080a056b9eb937b9
"Ok, I have the chart. But I don't know understand it. Could you help me out with that? ","The chart shows you a list of counties: find the one you are living in and see the amount of the use tax.
You also have one chart for the registration fee depending on how much your vehicle weights.                          ",I have the chart,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","Registration fee chart for commercial vehicles 
The fees listed in the chart are for commercial vehicles that weigh less than 18,000 lbs. Diesel - powered commercial vehicles that weigh 8,501 pounds or more require an additional fee. 2 If you transfer vehicle plates for one vehicle to another , you cannot use this chart to calculate your fee.","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",02aac14a4ec65acc080a056b9eb937b9
"I have some questions regarding those taxes, with whom should I talk? ",You can ask the city or county where you reside. They will help you. ,DMV Call Center,"[{'sp_id': '18', 'label': 'solution'}]","you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",02aac14a4ec65acc080a056b9eb937b9
"Ok, because it seems that I am exempt from the vehicle use tax in my county.","If you are exempt from the vehicle use tax, please complete the form UT-11C.",I reside outside New York City,"[{'sp_id': '20', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",02aac14a4ec65acc080a056b9eb937b9
I need to know how much is the fee for my vehicle.,You must check your county use tax charts to determine your registration fee and county use tax.,$25.00,"[{'sp_id': '2', 'label': 'solution'}]","Determine the fees for commercial vehicles 
Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of $50.00 the sales tax 1","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
What kind of vehicles can I see in the registration fee chart?,"Commercial vehicles that weigh less than 18,000 lbs, Diesel-powered commercial vehicles that weigh 8,501 pounds or more require an additional fee.",commercial vehicles,"[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]","Registration fee chart for commercial vehicles 
The fees listed in the chart are for commercial vehicles that weigh less than 18,000 lbs. Diesel - powered commercial vehicles that weigh 8,501 pounds or more require an additional fee. 2 If you transfer vehicle plates for one vehicle to another , you cannot use this chart to calculate your fee.","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
"I live in New York and I am exempt from the NYC vehicle use tax, what should I do?",You need to fill the form UT-11 at DMV office or a DMV Call Center.,UT-11,"[{'sp_id': '22', 'label': 'solution'}]","you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
And what should I do if I live outside of New York and I am also exempt from the vehicle use tax in my county?,"In that case, the form you must fill out is the UT-11C.",pay a vehicle use tax,"[{'sp_id': '20', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
I am going to register my vehicle and I don't know if I have to pay a vehicle use tax or where to pay. Can you help me?,You must pay a vehicle use tax when you register a commercial vehicle or renew a commercial vehicle registration if you are residents of New York City. The DMV is responsible for collecting all taxes in the city and its counties.,the city or county,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
How can I know the fee I must pay?,Add 3.25% to the fee listed in the chart and change the result to the nearest $0.25.,both theregistration fee and county use tax charts,"[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]","Determine the fees for commercial vehicles 
Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of $50.00 the sales tax 1","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4bd7b3c79d961200c5c076234cddbadf
"Hello, I want to know about county use taxes and supplemental fees.",these are taxes that all commercial vehicles must pay as residents of New York City and other counties in New York. This is a vehicle use tax that the DMV collects for the city and the counties.,Is there a specific county use tax or supplemental fee I can find,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]",County use taxes and supplemental fees,"Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",727b6d5ade4048f00b5cfa5a95a80360
"
I would like to know the cost of the registration fee of a commercial vehicle",debe pagar un impuesto sobre el uso del vehículo,$25.00,"[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}]","Determine the fees for commercial vehicles 
Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of $50.00 the sales tax 1","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",47bfc651569c3d7610cbd4d7f9d92274
What would be the final cost on a rental vehicle?,"
$ 400 for 1 year","$1,500","[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","Registration fee chart for commercial vehicles 
The fees listed in the chart are for commercial vehicles that weigh less than 18,000 lbs. Diesel - powered commercial vehicles that weigh 8,501 pounds or more require an additional fee. 2 If you transfer vehicle plates for one vehicle to another , you cannot use this chart to calculate your fee.","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",47bfc651569c3d7610cbd4d7f9d92274
Does my location influence the cost?,"
Yes, the amount of the sales tax depends on the purchase price and its location.",I reside or have a business,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",47bfc651569c3d7610cbd4d7f9d92274
What happens if I am in New York city.,"
obtain form UT-11 from a local DMV office [1] or a Call Center",register a commercial vehicle,"[{'sp_id': '22', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",47bfc651569c3d7610cbd4d7f9d92274
"
Is New York an exempt city?","Yes, New York Bronx, Kings (Brooklyn), Nueva York (Manhattan), Queens, Richmond (Staten Island).",no,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",47bfc651569c3d7610cbd4d7f9d92274
Can you help me determine my total registration fees for my commercial vehicle?,"I will be happy to assist you with that.  Does your vehicle weigh more than 18,000 lbs? 9",use both theregistration fee and county use tax charts,"[{'sp_id': '2', 'label': 'solution'}]","Determine the fees for commercial vehicles 
Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of $50.00 the sales tax 1","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4c0ce77d02f128ff3ee14ca46b5074ed
"And this is the original registration of my vehicle.
","Also, are you transferring vehicle plates from another vehicle?",25.00,"[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]","Determine the fees for commercial vehicles 
Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of $50.00 the sales tax 1","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4c0ce77d02f128ff3ee14ca46b5074ed
No I am not.,Original registration fees include vehicle plate is $25 and the fee for the title certificate of $50. The chart will determine additional fees. 5&6,I am not,"[{'sp_id': '30', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]","you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4c0ce77d02f128ff3ee14ca46b5074ed
Thank you.  Do I have to pay use tax?,"For some counties outside of New York City, there is a use tax.  Refer to the chart.",no,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4c0ce77d02f128ff3ee14ca46b5074ed
Ok thank you.,Hope this has been helpful.,You are welcome.,"[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].","Commercial vehicle registration fees, vehicle use taxes and supplemental fees#3_0",4c0ce77d02f128ff3ee14ca46b5074ed
Can you tell me when do I need to surrender my plate¡,You should surrender your vehicle's plate before you end the vehicle's liability insurance coverage.,when the plate is not used,"[{'sp_id': '2', 'label': 'solution'}]",the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.,Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
"I lost my plate, what should I do?",You have to report your lost plate and surrender the registration to the DMV. The DMV will issue you a new registration and plate.,surrender the registration,"[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
Can another person surrender the plate for me and what would I need after?,you just have to make sure that the other person gives you the FS-6 T receipt for your records.,PD-7,"[{'sp_id': '42', 'label': 'solution'}]",Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV,Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
What about refunds. will I get a refund for my surrenderd plate?,"That depends. You can check the section ""registrations refunds for surrendered plates"" for more info about that ",It depends. See registrations refunds for surrendered plates,"[{'sp_id': '46', 'label': 'solution'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender 


Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates 


Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
"In case I need to surrender my plate temporarily, can I do it?","Yes, you can. There's more info about this in the section "" special procedures to surrender plates for a season - temporary surrender of plates""",Yes. See registrations refunds for surrendered plates,"[{'sp_id': '50', 'label': 'solution'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender 


Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates 


Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
How should I mail my plate so I can get the FS-6 T receipt?,"You should send the plate via registered or certified mail and request a return receipt, that way you can be notified by the US Postal Service that we received the plate.",registered or certified mail,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","DMV6 Empire State PlazaRoom B240Albany, NY 12228 We use the mail postmark date as the date that you surrendered your plates. To be notified by the US Postal Service that we received your plates, send them by registered or certified mail, and request a return receipt. We will mail you your FS-6 T receipt.",Surrender (return or turn in) your plates to the DMV#3_0,7b12a88d3fefc83153d143495691f35b
"I went to a mall and stole my car plates in the parking lot, what should I do?",I'm sorry for that. Did you surrender your registration?,surrender the registration,"[{'sp_id': '59', 'label': 'precondition'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"Yes, I did it.",You must report the theft of your plates and surrender the registration in order to obtain new plates and registration from the DMV.,I surrendered my plates,"[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender 


Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates 


Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"If the plates were stolen from a trailer without liability insurance, would I have problems requesting new plates? Will I have problems with my license if fail to surrender a stolen plates?","Normally a trailer does not need liability insurance, and no, the DMV will not suspend your driver license if you fail to surrender the plates.",Yes,"[{'sp_id': '67', 'label': 'solution'}, {'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"I want to give my plates to a friend, is that possible?",Just if that friend will surrender the plates for you.,no,"[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV,Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
What form should I fill to surrender my plates?,"The Plate Surrender Application PD-7 for each set of plates you are surrendering, you must to bring the plates and the form PD-7 to a DMV office.",a form of identification,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,4f4de7c06bd470791539429f3c5ddcea
"Morning! I need some information about surrendering plates. I'd like to know, when do I have to surrender them?","Morning, Mr. You have to surrender your plates before you end the vehicle's liability insurance coverage, or when you will not use the registration. ",Lost,"[{'sp_id': '2', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"I have a trailer, and my plate got stolen on a trip to the beach. I found out yesterday I had no plate, what should I do? ","Don't worry,  as you may already know: ""normally"" a trailer does not need liability insurance, so DMV will not suspend your driver license or registration because your plate got stolen, and therefore you will fail to surrender it.",surrender the plate,"[{'sp_id': '67', 'label': 'solution'}, {'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"So, just to make sure: do I need yo surrender trailer plates? ","You must surrender your plate if your trailer doesn't have a valid registration, it's ok if you ""lost"" it as long as your registration is valid. ",if the trailer does not have a valid registration,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"Ok, thanks for that! Btw, my girlfriend wants to surrender her plate, but she's very new with this stuff.. Could you send me some information on how to surrender plates by mail? So that I can send it to her, please,","Yes, sure!
First, you need to remove the plate and the stickers on it. Then go to www.dmvplatebymail.com and download de PD-7 application, and after that mail us the application to: NYS DMV6 Empire State PlazaRoom B240Albany , NY 12228. 
When we got all that, and after your application has been accepted we'll mail you your FS-6 T receipt.",New York State DMV,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}, {'sp_id': '26', 'label': 'solution'}]","How to surrender New York State plates 
Note: If you need to surrender plates from another state , you need to surrender them to that state's DMV not the New York State DMV.",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
"Ok, one last question. You told me that's it's ok to have gotten my plate stolen for trailer, because the liability insurance is not a MUST, and as long as I have a valid registration I'll be fine. But what If I have a car, and the plate is lost, stolen, or destroyed?","In that case, you need to report the plate as ""stolen, lost or destroyed"" and immediately surrender the registration. DMV will issue you a new plate and registration. ",liability insurance is not a MUST,"[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
What if I'm in an another state? Would it be a problem? Or can I do the whole process by mail as if I was here?,"You have to go to that state's DMV agency and surrender them there, but you can still surrender them by mail. Just make sure, you are in that specific state when you are in the DMV website. ",No,"[{'sp_id': '10', 'label': 'solution'}]",By mail,Surrender (return or turn in) your plates to the DMV#3_0,4759a0e5fd7a68c9407bf3b2661c07ee
I would like to ask about motorcycle and trailer plates.,What do you want to know?,No,"[{'sp_id': '52', 'label': 'precondition'}]","Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to surrender",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
Do i need to surrender my motorcycle plates if it is not insured?,"No. It is not compulsory but if you ride the motorcyle, you need to insured it.",No,"[{'sp_id': '53', 'label': 'solution'}, {'sp_id': '54', 'label': 'solution'}]","Yes. You need to report plates that are lost, stolen or destroyed [5] and surrender the registration. In these cases the DMV can issue you a new registration and plates. Motorcycles : You do not need to surrender motorcycle plates if there is a lapse in the liability insurance coverage. A motorcycle must have liability insurance to be operated. Trailers : Normally a trailer does not need liability insurance. The DMV will not suspend your driver license or registration if you fail to surrender",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
What if i lost it?or if it is stolen?,"If that happens, then you need to surrender the registration and report the lost, stolen or destroyed plates. New registration and plates will be issued by the DMV.",destroyed,"[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"When i go to the DMV Office to surrender my plates, what the first thing that i need to do?",You will need to first remove the plates and stickers.,Lost,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
I heard that liability insurance are not required by some trailers. So do i need to surrender the plates if the trailer is not insured?,"Yes however, if the trailer does not have a valid registration, you need to surrender the plates regardless of whether the trailer required or not to have a liability insurance.",Yes,"[{'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"After i remove the plates and stickers at the DMV Office to surrender my plates, what should i do?",You will need to check the plates. Plate attached with plate frames and fasteners will not be accepted.,Complete the PD-7 application,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]",Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Bring the plates and PD-7 to an DMV Find a DMV,Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
"For lost, stolen or destroyed plates, can i get a new one using the old registration?",No. You need to surrender the registration and a new registration and plates will be issued after that by the DMV.,no,"[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}]","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",Surrender (return or turn in) your plates to the DMV#3_0,9c64df97892aca89e14dc7643d08d11d
How can I get a refund?,Do you want a refund after surrendering your plates?,surrendering my plates,"[{'sp_id': '44', 'label': 'precondition'}]","Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender 


Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates 


Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
Yes,See registrations refunds for surrendered plates for more information,no,"[{'sp_id': '45', 'label': 'solution'}, {'sp_id': '46', 'label': 'solution'}]",By mail,Surrender (return or turn in) your plates to the DMV#3_0,6b5362bf86a9e387550099fd1b45e016
