question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
It has been.  Do I need to get my insurance company to sign it back over to me?,"Yes, both with the claim documentation as well as the title.",no,"[[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}]]","Do I need a duplicate (replacement) title? 
If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate. If you have lost your title certificate , you must apply for a duplicate title. See Replace a Title Certificate [2] for more information. A duplicate title issued when a vehicle is stolen is marked to show the vehicle is stolen and that the duplicate title is valid for insurance transfer only. If your vehicle is recovered before you transfer the "" insurance transfer only "" title to your insurance company , make sure the police have cancelled the stolen vehicle alarm. Then send the title to the Title Bureau along with a letter explaining that your vehicle was recovered, and DMV will issue a regular title. The address for the Title Bureau is Title BureauNYS DMVPO Box 2750Albany , NY 12220 - 0750",Stolen and recovered vehicles#3_0,8e763956e3192a7419e94cc4156cb66a
What if it was totaled?,Your insurance company can handle that. We can process the re-registration for the vehicle itself but your insurance company wil handle the claim.,contact your auto insurance company,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle and you filed form MV-78B , bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration. If the plates are missing , bring your copy of form MV-78B to a DMV office and apply for new plates and reinstatement of your registration. If the vehicle and plates are recovered before you file form MV-78B, and the stolen vehicle alarm has been cancelled , your registration is still active and you may continue using the",Stolen and recovered vehicles#3_0,8e763956e3192a7419e94cc4156cb66a
So I shouldn't reapply for plates until everything is done w/ my insurance?,That is correct.,contact your insurance company,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle and you filed form MV-78B , bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration. If the plates are missing , bring your copy of form MV-78B to a DMV office and apply for new plates and reinstatement of your registration. If the vehicle and plates are recovered before you file form MV-78B, and the stolen vehicle alarm has been cancelled , your registration is still active and you may continue using the",Stolen and recovered vehicles#3_0,8e763956e3192a7419e94cc4156cb66a
Can I get the polcie to give me a form MV-78B for this?,Yes but that will go along with your insurance documentation.,no,"[[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]]","Stolen vehicles 
If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible. The police will enter the information into national and state auto theft computer records. The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. 

How can I report stolen plates? 
Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates. The form is different from the stolen vehicle report , and it's available only from police agencies, not from DMV. Make a copy of the MV-78B report for your records, and bring the original form to a DMV office to surrender your registration. For further information , see Report or Replace Lost or Stolen Plates [1].",Stolen and recovered vehicles#3_0,8e763956e3192a7419e94cc4156cb66a
What if the plates were stolen too?,Bring that copy of your registration as well as that MV-78B.,report it to the police,"[[{'sp_id': '44', 'label': 'solution'}]]","Stolen vehicles 
If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible. The police will enter the information into national and state auto theft computer records. The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. 

How can I report stolen plates? 
Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates. The form is different from the stolen vehicle report , and it's available only from police agencies, not from DMV. Make a copy of the MV-78B report for your records, and bring the original form to a DMV office to surrender your registration. For further information , see Report or Replace Lost or Stolen Plates [1].",Stolen and recovered vehicles#3_0,8e763956e3192a7419e94cc4156cb66a
How can I register a moped?,Can you give me the specs of this vehicle?,a driver license,"[[{'sp_id': '2', 'label': 'precondition'}]]","Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. "" 

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer can certify a moped.",Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
(insert specs here),That sounds like it qualifies. Please check our website in order to find the relevant forms.,You need a computer,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]",Summary of what you need,Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
What documents are those?,Please find all the relevant documentation on our website.,Proofs,"[[{'sp_id': '17', 'label': 'solution'}]]","What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]",Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
Is there a way to do it faster than going to a branch?,You can RSVP an appointment on our website at a few different branches.,You can go to a branch from the east,"[[{'sp_id': '26', 'label': 'solution'}]]",Summary of what you need,Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
Which counties?,"NYC, Winchester, Nassau, Suffolk, Rockland, Monroe, Albany and Onondaga.",New York City,"[[{'sp_id': '26', 'label': 'solution'}]]","a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2]. Make a Reservation [7 ] The class is determined by the range of the vehicle's top speed. You must be at least 16 years old to register a vehicle in New York except a boat or ATV. A NY State Driver License, Learner Permit, or Non - Driver ID card that is current or not expired for more than 2 years can serve as proof of both identity and age. If you don t have one of these documents , you must provide other kinds of proof [8]. Refer to the Limited - use motorcycle requirements chart on this page",Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
What if I can't get to those counties?,"There are options, but you would have to check our website.",I'll have to go to the county,"[[{'sp_id': '28', 'label': 'solution'}]]",Summary of what you need,Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
Do I need a special license to drive a moped?,NY State treats a moped like a motorcycle as far as licenseing goes.,You must have a driver license,"[[{'sp_id': '6', 'label': 'solution'}, {'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}]]","Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. "" 

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer can certify a moped.",Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
And what are those requirements?,Please check the website for the appropraite chart/table.,You must be a professional,"[[{'sp_id': '6', 'label': 'solution'}, {'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}]]",Summary of what you need,Register a moped#1_0,ef2359d03c975196c5562cdba4fd9f16
When do I schedule and take the road test,"Use the DMV Road test system to schedule confirm , cancel or reschedule a driving skills road test including CDL and motorcycle online or by phone .",online or by phone,"[[{'sp_id': '55', 'label': 'solution'}, {'sp_id': '56', 'label': 'solution'}, {'sp_id': '57', 'label': 'solution'}]]","Schedule and take a road test[1] 
Use the DMV Road test system to schedule confirm, cancel or reschedule a driving skills road test including CDL and motorcycle online or by phone. 

If you are under 18 
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. 

Fee 
The fee for up to two road tests for a non - commercial license is in your $10.00 driver license application fee. If you do not pass your first two tests , you must pay another $10.00 fee for up to two more tests. There is no refund if you do not take both tests. For a road test for a commercial driver license CDL the fee for a single test is $40.00. See Get a CDL [2].",Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
What do I need to take the  test?,"To find test locations:  the ZIP Code for the test site - find test locations , directions and ZIP Codes ",a valid New York State learner permit,"[[{'sp_id': '17', 'label': 'solution'}]]","You need 
a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test site - find test locations, directions and ZIP Codes [4 ] 

Finding a test location and date 
You do not need to take your test in the area of the state where you live. The system offers the earliest available dates and times at sites near the ZIP Code you provide. Tests are almost always on weekdays only rarely do we offer them on a Saturday 

Schedule, confirm, cancel or reschedule now 
To reschedule your test , you must cancel your appointment before you can search for a new date you cannot have more than one appointment at a time. Schedule , cancel or reschedule a road test online [5 ] Schedule by phone : 1 - 518 - 402 - 2100 

On your test day",Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
Do I need to take the test in the area i am in?,"You do not need to take your test in the area of the state where you live .
   [20] The system offers the earliest available dates and times at sites near the ZIP code you provide",You do not,"[[{'sp_id': '20', 'label': 'solution'}]]","You need 
a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test site - find test locations, directions and ZIP Codes [4 ] 

Finding a test location and date 
You do not need to take your test in the area of the state where you live. The system offers the earliest available dates and times at sites near the ZIP Code you provide. Tests are almost always on weekdays only rarely do we offer them on a Saturday 

Schedule, confirm, cancel or reschedule now 
To reschedule your test , you must cancel your appointment before you can search for a new date you cannot have more than one appointment at a time. Schedule , cancel or reschedule a road test online [5 ] Schedule by phone : 1 - 518 - 402 - 2100 

On your test day",Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
Can I take more tests? how do I pay for those?,you can pay for additional tests online or by phone .   ,pay for the tests,"[[{'sp_id': '80', 'label': 'solution'}, {'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}]]",How to pay for additional tests,Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
Is there a limit on how many times I can retake it/, you can pay for additional tests online or by phone . ,at least one day,"[[{'sp_id': '71', 'label': 'precondition'}]]","After you pass your test 
our license examiner will give you an interim license that allows you to drive. Keep the interim license with your photo learner permit you will receive your photo driver license in the mail, in about 2 weeks if you are under age 18 and have a Class DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] 

If you fail your test 
Don't worry. If you fail a non - commercial license road test , your learner permit remains valid until the expiration date. If your learner permit expires before your next road test , you must get a new learner permit. See Get a learner permit [10]. You can schedule another road test , but you must pay additional fees if you failed your first two road tests. You will need to wait at least one day to take the test again.",Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
"oh okay thanks, that does not apply to me though","To pay ,you must have a valid learner permit or driver license", ,"[[{'sp_id': '73', 'label': 'precondition'}]]","You need 
a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test site - find test locations, directions and ZIP Codes [4 ] 

Finding a test location and date 
You do not need to take your test in the area of the state where you live. The system offers the earliest available dates and times at sites near the ZIP Code you provide. Tests are almost always on weekdays only rarely do we offer them on a Saturday 

Schedule, confirm, cancel or reschedule now 
To reschedule your test , you must cancel your appointment before you can search for a new date you cannot have more than one appointment at a time. Schedule , cancel or reschedule a road test online [5 ] Schedule by phone : 1 - 518 - 402 - 2100 

On your test day",Schedule and take a road test#1_0,5eb2eb348f4a6e443958592b08e4e0e5
I need help with a road test.,Schedule an appointment online.,I am a driver,"[[{'sp_id': '2', 'label': 'solution'}]]","You need 
a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test site - find test locations, directions and ZIP Codes [4 ] 

Finding a test location and date 
You do not need to take your test in the area of the state where you live. The system offers the earliest available dates and times at sites near the ZIP Code you provide. Tests are almost always on weekdays only rarely do we offer them on a Saturday 

Schedule, confirm, cancel or reschedule now 
To reschedule your test , you must cancel your appointment before you can search for a new date you cannot have more than one appointment at a time. Schedule , cancel or reschedule a road test online [5 ] Schedule by phone : 1 - 518 - 402 - 2100 

On your test day",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
Are you 18 or older?,Are you under 18?,18,"[[{'sp_id': '4', 'label': 'precondition'}]]","After you pass your test 
our license examiner will give you an interim license that allows you to drive. Keep the interim license with your photo learner permit you will receive your photo driver license in the mail, in about 2 weeks if you are under age 18 and have a Class DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] 

If you fail your test 
Don't worry. If you fail a non - commercial license road test , your learner permit remains valid until the expiration date. If your learner permit expires before your next road test , you must get a new learner permit. See Get a learner permit [10]. You can schedule another road test , but you must pay additional fees if you failed your first two road tests. You will need to wait at least one day to take the test again.",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
"No, I'm over.
What happens if I fail the test?",You can take it again.,you must get a new learner permit,"[[{'sp_id': '67', 'label': 'solution'}, {'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}]]","After you pass your test 
our license examiner will give you an interim license that allows you to drive. Keep the interim license with your photo learner permit you will receive your photo driver license in the mail, in about 2 weeks if you are under age 18 and have a Class DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] 

If you fail your test 
Don't worry. If you fail a non - commercial license road test , your learner permit remains valid until the expiration date. If your learner permit expires before your next road test , you must get a new learner permit. See Get a learner permit [10]. You can schedule another road test , but you must pay additional fees if you failed your first two road tests. You will need to wait at least one day to take the test again.",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
Do I have to pay?,"Yes, you can pay by phone or online.",no,"[[{'sp_id': '72', 'label': 'solution'}, {'sp_id': '74', 'label': 'solution'}, {'sp_id': '75', 'label': 'solution'}]]",How to pay for additional tests,Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
What will I need for a motorcycle test?,A registered and inspected motorcycle.,"a properly operating, registered and inspected motorcycle","[[{'sp_id': '51', 'label': 'solution'}]]","Bring 
your photo learner permit 4 glasses or contacts , if your permit indicates you need corrective lenses your original Pre - licensing Course Certificate MV-278 or Student Certificate of Completion MV-285, copies are not acceptable if you are under 18, a Certification of Supervised Driving PDF [7] MV-262 completed by your parent or guardian - this must be given to the license examiner each time you take a road test who has a license valid to operate the test vehicle a driver age 21 or older to drive during the test that has a valid registration and inspection, operates properly and is in clean condition 5 a vehicle 

For a motorcycle test, you also need 
a properly operating, registered and inspected motorcycle 6 a properly operating, registered and inspected motor vehicle and a driver with a valid driver license to transport the license examiner during your road test Print this checklist [8 ]",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
What if I'm under 18.,You will need your parents to complete a form.,schedule your road test,"[[{'sp_id': '45', 'label': 'solution'}]]","Schedule and take a road test[1] 
Use the DMV Road test system to schedule confirm, cancel or reschedule a driving skills road test including CDL and motorcycle online or by phone. 

If you are under 18 
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. 

Fee 
The fee for up to two road tests for a non - commercial license is in your $10.00 driver license application fee. If you do not pass your first two tests , you must pay another $10.00 fee for up to two more tests. There is no refund if you do not take both tests. For a road test for a commercial driver license CDL the fee for a single test is $40.00. See Get a CDL [2].",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
What if my learners is expired?,You must get a new one.,a new learner permit,"[[{'sp_id': '65', 'label': 'solution'}, {'sp_id': '66', 'label': 'solution'}]]","After you pass your test 
our license examiner will give you an interim license that allows you to drive. Keep the interim license with your photo learner permit you will receive your photo driver license in the mail, in about 2 weeks if you are under age 18 and have a Class DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] 

If you fail your test 
Don't worry. If you fail a non - commercial license road test , your learner permit remains valid until the expiration date. If your learner permit expires before your next road test , you must get a new learner permit. See Get a learner permit [10]. You can schedule another road test , but you must pay additional fees if you failed your first two road tests. You will need to wait at least one day to take the test again.",Schedule and take a road test#1_0,efcaa7a28676c6ac14d8fe1ad74e39c1
Help! I got a traffic ticket. ,No problem. I will be glad to help. If you are issued a ticket for a non - criminal moving traffic violation in the five boroughs of New York City,I'm not sure if I'm a good driver or not.,"[[{'sp_id': '2', 'label': 'precondition'}]]",What To Do If You Receive A Traffic Ticket,Traffic Violations Bureau#3_0,e34b1b3160d3ce255b6248b4d46a0023
Is there more than one way to address this?,"Follow the instructions on the ticket for the plea you wish to make , and act promptly .",no,"[[{'sp_id': '14', 'label': 'precondition'}]]","answer the charge in person. Your Address - If your mailing address is different from the address written on the front of the ticket , please write the correct mailing address in the space provided on the back of the ticket. You may request your traffic ticket hearing to be postponed and rescheduled to a different date. For the ticket's first postponement , the appropriate TVB must receive your request by mail at least 10 days before the date of the scheduled hearing. You may also make your postponement request in person at that office or by telephone at least one day before your hearing date. If it would be a second or subsequent postponement for the same ticket , your request must be made in person at the appropriate TVB office at least one day before your hearing date. Your request for a second or subsequent postponement also must include a "" good cause, "" which is the reason you want the hearing rescheduled. Your "" good cause "" is subject to approval by a TVB Administrative Law",Traffic Violations Bureau#3_0,e34b1b3160d3ce255b6248b4d46a0023
How do I pay?,"If you feel you need to plea it, please follow the following  directions to act promptly
Did you respond to the ticket in a timely manner?",Visa or Mastercard,"[[{'sp_id': '15', 'label': 'solution'}], [{'sp_id': '16', 'label': 'precondition'}]]","Hearings are open to the public. You may go to any TVB office to watch hearings so you know what to expect at yours. To Plead Guilty - Use the Traffic Ticket Pleas, Hearings and Payments online transaction [1] or read the instructions and check the "" guilty "" box on the back of the ticket. Fill in the requested information , sign it and , , either mail it with your payment to the Albany address listed on the ticket or bring your payment to any TVB office. You may pay the fine and surcharge by Visa or Mastercard, or by a check or money order payable to the Commissioner of Motor Vehicles. Include the total fines and surcharges listed on the ticket for your violation. You may not plead guilty by mail if the charge against you will result in license or registration suspension or revocation upon conviction such as driving without insurance or a third speeding violation within 18 months. If you plead guilty to such a charge by mail , you will be notified that you must go to the TVB to",Traffic Violations Bureau#3_0,e34b1b3160d3ce255b6248b4d46a0023
"No I did not
Can I hire an attorny and bring witnesses?", you may present witnesses and evidence at a hearing before an ALJ and be represented by an attorney .,No,"[[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}]]","other areas of the state , you may present witnesses and evidence at a hearing before an ALJ and be represented by an attorney.",Traffic Violations Bureau#3_0,e34b1b3160d3ce255b6248b4d46a0023
Will fine sincrease or will i have to serve jail time?,It is possible for both to happen,felony conviction,"[[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]]","Follow the instructions on the ticket for the plea you wish to make, and act promptly. If you don't answer the ticket in the time allowed , your driver license will be suspended. Later , you could be found guilty of the charge because of your failure to respond a default conviction. Your license would be suspended for not paying the fine and a judgment would be entered against you. Driving with a suspended license is a crime. A felony conviction may result in fines of up to $5,000, jail, probation, or confiscation of your vehicle. As the number of suspensions you have increases , the penalties also increase. A driver is suspended for ticket not answered and fine not paid. To Plead Not Guilty - Use the Traffic Ticket Pleas, Hearings and Payments online transaction [1] or read the "" not guilty "" instructions and check the "" not guilty "" box on the back of the ticket. Fill in the requested information , sign it , and mail the ticket to the Albany address listed. DMV will send you a",Traffic Violations Bureau#3_0,e34b1b3160d3ce255b6248b4d46a0023
I need advice on what to do after receiving a traffic ticket.,have you received a ticket for a non-criminal moving traffic violation in the five boroughs of New York City?,I will call the police,"[[{'sp_id': '2', 'label': 'precondition'}]]",What To Do If You Receive A Traffic Ticket,Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
"No, I haven't.",Have you received any ticket?,Have you been to the police station,"[[{'sp_id': '14', 'label': 'precondition'}]]","If you are issued a ticket for a non - criminal moving traffic violation in the five boroughs of New York City , it will be handled by a New York State Department of Motor Vehicles DMV Traffic Violations Bureau TVB. This allows courts in these areas to concentrate on criminal cases, including driving offenses, such as driving while intoxicated and driving while suspended or revoked aggravated unlicensed operation. However , TVBs do not handle parking violations. If you plead not guilty to a traffic ticket in one of these TVB areas , your case will be heard by a DMV Administrative Law Judge ALJ, an experienced attorney with special training in the Vehicle and Traffic Law. An ALJ has the authority to decide whether or not you are guilty and to set a fine if you are found guilty. An ALJ also has the authority to revoke or suspend your driver license and/or auto registration when required by law or when the ALJ believes it is in the interest of traffic safety. Just as in traffic courts in",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
"Yes, I have.","There are instructions on the ticket that you must follow as soon as possible.
Did you don't answer the ticket in the time allowed?",Have,"[[{'sp_id': '15', 'label': 'solution'}], [{'sp_id': '16', 'label': 'precondition'}]]","English , you may bring someone to help you. Tell the ALJ, before the hearing starts, that someone who speaks your native language and English is there to interpret. The ALJ will listen to sworn testimony from the police officer, who will explain why you were given the ticket. Then , you or your attorney may ask the officer questions. You also may bring witnesses to testify for you and written evidence. The judge may ask witnesses questions to better understand their testimony. You do not have to testify but you may if you wish. You cannot be found guilty just because you do not testify. When all of the evidence and testimony have been given , the ALJ will decide whether or not you are guilty. That decision will be based only on the evidence and testimony presented at the hearing and what the law states. If the ALJ decides the charge against you was not proven by clear and convincing evidence , you will be found not guilty. If the charge is proven and you are found guilty , the judge",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
"Yes, I couldn't answer the ticket on time.",then your driver's license will be suspended and you could be found guilty of the charge due to your failure to respond a default conviction.,I was suspended,"[[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]]","Follow the instructions on the ticket for the plea you wish to make, and act promptly. If you don't answer the ticket in the time allowed , your driver license will be suspended. Later , you could be found guilty of the charge because of your failure to respond a default conviction. Your license would be suspended for not paying the fine and a judgment would be entered against you. Driving with a suspended license is a crime. A felony conviction may result in fines of up to $5,000, jail, probation, or confiscation of your vehicle. As the number of suspensions you have increases , the penalties also increase. A driver is suspended for ticket not answered and fine not paid. To Plead Not Guilty - Use the Traffic Ticket Pleas, Hearings and Payments online transaction [1] or read the "" not guilty "" instructions and check the "" not guilty "" box on the back of the ticket. Fill in the requested information , sign it , and mail the ticket to the Albany address listed. DMV will send you a",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
What are my options to pay for the hearing?,"You can mail your payment, alongside with the requested information, to the Albany address listed on the back of the ticket, or you can bring your payment to any TVB office.",a judge,"[[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]]","letter telling you when and where to go for your hearing. If you are hearing impaired and require an interpreter , include a request for one when you mail your not guilty plea. An interpreter will be assigned to your hearing at no charge to you.",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
What would happen if I get more suspensions?,Your penalties will increase in the same way your suspensions increase. You can get suspended for not answering a ticket or for not paying a fine.,revoked,"[[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]]","will set a fine. Your license or registration also may be suspended or revoked, depending on the violation and your overall driving record.",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
what could happen if I get more than 11 violation points?,"if you get 11 or more violation points in a period of 18 months, your license could get revoked  or suspended after a hearing.",revoked or suspended,"[[{'sp_id': '120', 'label': 'solution'}]]","for 60 days. If you are a holder of a probationary / junior license or learner permit and you are charged with a cell phone / texting violation on or after July 1 , 2013 , you cannot plead by mail or online. You must appear for a hearing in a TVB office. Points Most traffic violations carry violation points. The points will be added to your record using the date the violation occurred, not the date you are found guilty. If your violation points in any 18-month period add up to 11 or more , your license may be revoked or suspended following a hearing. The ALJ usually holds the point hearing immediately after you are found guilty of a violation that brings your total to 11 or more points in 18 months. On the following panel is a list of common violations and the number of points for each. Taking a DMV - approved accident prevention course can reduce your point total by up to four points and reduce your auto liability and collision insurance premiums by 10% for three years. Ask for more",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
when would be added to my record the points from a violation?,the points are added in the date the violation occured and not the date you are found guilty.,the date the violation occurred,"[[{'sp_id': '117', 'label': 'solution'}, {'sp_id': '118', 'label': 'solution'}]]","for 60 days. If you are a holder of a probationary / junior license or learner permit and you are charged with a cell phone / texting violation on or after July 1 , 2013 , you cannot plead by mail or online. You must appear for a hearing in a TVB office. Points Most traffic violations carry violation points. The points will be added to your record using the date the violation occurred, not the date you are found guilty. If your violation points in any 18-month period add up to 11 or more , your license may be revoked or suspended following a hearing. The ALJ usually holds the point hearing immediately after you are found guilty of a violation that brings your total to 11 or more points in 18 months. On the following panel is a list of common violations and the number of points for each. Taking a DMV - approved accident prevention course can reduce your point total by up to four points and reduce your auto liability and collision insurance premiums by 10% for three years. Ask for more",Traffic Violations Bureau#3_0,040a7bf85dc2901cecbdd74033279e50
"How do I get a licence to drive a taxi?
","In New York State you must be 18 years of age and must have a class A CDL, Class B CDL, Class  C CDL or Class E driver license.",Call the Taxi and Limousine Commission,"[[{'sp_id': '30', 'label': 'precondition'}]]","If you do not have New York State driver license 
If you do not have a driver license , learn how to apply for your first driver license [5]. Apply for a Class E driver license instead of a Class D driver license. The Class D license and the Class E license both require the same vision, written and road tests. The New York City Taxi and Limousine Commission T&LC regulates taxi drivers and livery drivers in New York City. If you plan to drive a taxi or livery vehicle in New York City , contact the Taxi and Limousine Commission [6]. Starting in October 2020 , you will need an Enhanced or REAL ID to board a domestic flight unless you have a passport. If your license or permit was issued before October 30 , 2017 and is not Enhanced , you have a Standard document. Newly issued Standard license and permits state : ' NOT FOR FEDERAL PURPOSES '",Get a license to drive a taxi or livery vehicle#3_0,fcdee2676c10e5cbbf61366c8552eefd
"I am 18 years old.  How do I get a real ID?
",Take required documents to the DMV.,surrender your current NY State license,"[[{'sp_id': '31', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]]","Step 2: Determine what identification you need to bring to the DMV 
if you want a REAL ID or Enhanced, complete this document guide to know what proofs of identity to bring to an office Find your proofs [3 ] On the first page , select : Change my existing NY State license / ID to a REAL ID or Enhanced if you want a Standard that will display "" NOT FOR FEDERAL PURPOSES "" , bring your current NY State license as proof of identity 

Step 3: Go to the DMV 
surrender your Class D license. apply and pay for your Class E license the fee depends on the expiration date of your current driver license - we cannot calculate your fee until you apply take the vision test or prove that you meet our vision requirements [4 ] 

Step 4: Get your Class E license in the mail 
Allow 2 weeks for your new license to arrive.",Get a license to drive a taxi or livery vehicle#3_0,fcdee2676c10e5cbbf61366c8552eefd
