question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
What about a motorcycle learner permit Class M license?,The same rules apply. Your supervising driver must exercise general supervision of you while you operate the motorcycle and stay within a quarter mile of you while you ride.,MJ or Limited MJ,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
any valid class of learner permit , the same passenger rules apply.
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with",Learner permit restrictions#3_0,050ae1d24ee7ec46238167b13e1b1e7c
Can those over the age of 18 drive without supervision while holding a learner permit?,No. Learner permit holders of any age can't drive without a supervising driver.,21 or older,"[[{'sp_id': '1', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general",Learner permit restrictions#3_0,050ae1d24ee7ec46238167b13e1b1e7c
I came here to figure out how long I have to wait to take my road test. I just got my learners permit. Can you explain how long it will take?,Are you under the age of 18?,6 months,"[[{'sp_id': '15', 'label': 'precondition'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,c3fb592c073ff2de66b5ed78fad62d69
"No, I'm 20 years old already.
I really, really want to drive. Is it true that I can't drive with a learners permit?",You may not drive with a learner permit on any street within a park in New York City and on any bridge or tunnel under the jurisdiction of the Tri-borough Bridge and Tunnel Authority.,no,"[[{'sp_id': '6', 'label': 'solution'}, {'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
How long do I have to wait after I get my learner permit to take my road test?",Learner permit restrictions#3_0,c3fb592c073ff2de66b5ed78fad62d69
"That's a strange regulation, but OK. I have a learner permit for a motorcycle class M. What do I need to consider?",In that case your supervising driver must exercise general supervision of you while you operate the motorcycle and remain within one-quarter mile of you.,the same passenger rules,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
any valid class of learner permit , the same passenger rules apply.
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with",Learner permit restrictions#3_0,c3fb592c073ff2de66b5ed78fad62d69
What if I ride a moped instead?,Then the same passenger rules apply.,supervise a person learning to drive,"[[{'sp_id': '25', 'label': 'solution'}]]","supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle",Learner permit restrictions#3_0,c3fb592c073ff2de66b5ed78fad62d69
"Let me get this straight. If I ride a moped with a learner permit, the same rules for passengers apply as do when riding a motorcycle??","Correct, the same passenger rules apply.",Supervising driver,"[[{'sp_id': '25', 'label': 'solution'}]]","any valid class of learner permit , the same passenger rules apply.
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,c3fb592c073ff2de66b5ed78fad62d69
How is the restriction in case of minors under 18?,you are under age 18?,"No matter what age you are, if you hold a learner permit,","[[{'sp_id': '12', 'label': 'precondition'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
yes, it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18,no,"[[{'sp_id': '13', 'label': 'solution'}]]","If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
How long do I have to wait after I get my learner permit to take my road test?,you are under age 18?,6 months,"[[{'sp_id': '15', 'label': 'precondition'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
"not
If i have a motorcycle learner permit Class M , MJ or Limited MJ?","your supervising driver must :
exercise general supervision of you while you operate the motorcycle, and remain within one - quarter mile of you ",Limited MJ,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
any valid class of learner permit , the same passenger rules apply.
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
If i operate a moped with any valid class of learner permit,the same passenger rules apply ,accompanied by a supervising driver,"[[{'sp_id': '25', 'label': 'solution'}]]","any valid class of learner permit , the same passenger rules apply.
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
How long do I have to wait after I get my learner permit to take my road test?, you must wait at least 6 months from the date you received your learner permit to schedule your road test ,6 months,"[[{'sp_id': '16', 'label': 'solution'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,f6a6e0ecbb22f6d9a4d57520762be6c1
"Hello there. My daughter is 17 years old and I came here to find out what she needs to consider, being an underage driver.",Are you under the age of 18 or are you the parent of a driver under the age of 18 ?,I am a supervising driver,"[[{'sp_id': '12', 'label': 'precondition'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
"Yes, my daughter is under the age of 18.",Then it is very important that you understand the Graduated Driver License (GDL) Law and the restrictions on drivers under age 18.,6 months,"[[{'sp_id': '13', 'label': 'solution'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
How long do I have to wait after I get my learner permit to take my road test?",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
"She has a learner permit though, does this mean she can't drive on her own?","Yes, she may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle she is driving. For example, only a person with a motorcycle license may supervise a person learning to drive a motorcycle.",no,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
any valid class of learner permit , the same passenger rules apply.
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
I see. And how long until my daughter can take her road test? She just got her learner permit.,She must wait at least 6 months from the date she received her learner permit to schedule her road test.,6 months,"[[{'sp_id': '16', 'label': 'solution'}]]","If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
How long do I have to wait after I get my learner permit to take my road test?
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
So... how long until my daughter can take her road test? She just got her learner permit.,Are you under the age of 18?,6 months,"[[{'sp_id': '15', 'label': 'precondition'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
"No. I wanted to ask for my daughter, though.
What if she operates a moped with any valid class of learner permit?",In that case the same passenger rules as for normal vehicles apply.,"Class M, MJ or Limited MJ","[[{'sp_id': '25', 'label': 'solution'}]]","any valid class of learner permit , the same passenger rules apply.
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,bb808034fb6f47379bb9e63760ade60a
How soon can I take the driving road test after I get my learners permit?,Are you under age 18?,6 months,"[[{'sp_id': '15', 'label': 'precondition'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
I'm 17,You have to wait at least 6 months from the date you received your learner permit to schedule your road test. ,I'm 18,"[[{'sp_id': '16', 'label': 'solution'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
How long do I have to wait after I get my learner permit to take my road test?",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
are the moped rules the same as motorcycle learner permit rules when it comes to a supervising driver?,"If you operate a moped with any valid class of learner permit, the same passenger rules apply.",no,"[[{'sp_id': '25', 'label': 'solution'}]]","supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
any valid class of learner permit , the same passenger rules apply.
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
so the supervisor has to be on the moped with me?,They can ride on the moped with you or remain within one-quarter mile of you and keep you in sight at all times. ,Your supervising driver,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
so the moped and motorcycle rules are the same for who needs to be with me?,"The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with any valid class of learner permit, the same passenger rules apply.",supervising driver,"[[{'sp_id': '25', 'label': 'solution'}]]","supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
any valid class of learner permit , the same passenger rules apply.",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
and the supervising passenger guides me on whatever comes up?,The supervising driver should exercise “general supervision” of you while you drive ,motorcycle,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
any valid class of learner permit , the same passenger rules apply.
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,3ce266436e42378366edaa3d86d6685a
I'm under 18 and need help getting my learner permit.,Are you under 18 or are you the parent of of a driver under 18?,I am the parent of a driver under 18,"[[{'sp_id': '12', 'label': 'precondition'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
I'm under 18 and looking to get the permit for myself.,Great. It's very important to understand the Graduated Driver License and the restrictions on drivers under 18.,I am the parent of a driver under age 18,"[[{'sp_id': '13', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
Can passengers ride in my vehicle while I have a learner permit?,"No, only your supervising driver.",accompanied by a supervising driver,"[[{'sp_id': '25', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
any valid class of learner permit , the same passenger rules apply.
How long do I have to wait after I get my learner permit to take my road test?
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
Can my 19 year old brother who has a license supervise me while I drive?,"No, sorry. The supervising driver must be 21 or older and hold a valid license.",21 or older,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
How long do I have to wait after I get my learner permit to take my road test?
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
When can I take my road test?,"Due to your age, you will need to wait 6 months after receiving your learner permit before you can schedule the road test.",6 months,"[[{'sp_id': '16', 'label': 'solution'}]]","How long do I have to wait after I get my learner permit to take my road test?
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
"What if I wanted to get a motorcycle license, do the same supervising rules apply?","Yes, but only a person who has a motorcycle license can supervise you.","Class M, MJ or Limited MJ","[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]]","license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
any valid class of learner permit , the same passenger rules apply.",Learner permit restrictions#3_0,d6a012c1c446cb4c4558b7235406176f
Hello. I'm searching information related with drivers around the age of 18.,Are you under 18 or are the parent of a driver under age 18?,I am a parent of a driver under 18,"[[{'sp_id': '12', 'label': 'precondition'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
How long do I have to wait after I get my learner permit to take my road test?",Learner permit restrictions#3_0,ff74198adf40c60adef45d77011b8a4f
"No, I'm not under 18, but I know someone who is.
I wanted to know if someone under 18 have any kind of restriction when to drive if is just a moped bike?","Yes, the rules for passengers applies too. ","No matter what age you are, if you hold a learner permit,","[[{'sp_id': '25', 'label': 'solution'}]]","Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with",Learner permit restrictions#3_0,ff74198adf40c60adef45d77011b8a4f
That's something that even applies when this person has a learner permit?,"Yes, of course. There must always be a supervising driver, who must exercise general supervision all the time while the motorcycle is operated.",21 or older,"[[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
any valid class of learner permit , the same passenger rules apply.
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test. If you have a motorcycle learner permit Class M, MJ or Limited MJ , your supervising driver must : exercise general",Learner permit restrictions#3_0,ff74198adf40c60adef45d77011b8a4f
But this person can drive to everywhere right?,"No, not really. With a learner permit you can not drive on any street within a park in new york city or any bridge or tunnel.",Supervising driver,"[[{'sp_id': '6', 'label': 'solution'}, {'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}]]","No matter what age you are , if you hold a learner permit , you may not drive unless accompanied by a supervising driver age 21 or older who has a valid license to operate the vehicle you are driving. For example , only a person with a motorcycle
Under age 18? 
If you are under age 18 or are the parent of a driver under age 18 , it is very important that you understand the Graduated Driver License GDL Law and the restrictions on drivers under age 18 [1].
license may supervise a person learning to drive a motorcycle. You may not drive with a learner permit on any street within a park in New York City on any bridge or tunnel under the jurisdiction of the Tri - borough Bridge and Tunnel Authority on
supervision of you while you operate the motorcycle , and remain within one - quarter mile of you , keeping you in sight at all times The only passenger who can ride with you on the motorcycle is your supervising driver. If you operate a moped with",Learner permit restrictions#3_0,ff74198adf40c60adef45d77011b8a4f
